title,price,bedrooms,bathrooms,square_feet,address,latitude,longitude,description,search_name,search_zip,url,usage_med_predicted,usage_percap_predicted,income_range,solar_pot
Extra large 1 Bedroom with en-suite bathroom (West Hollywood),2000.0,1.0,1.0,634.0,"8577 Rugby Dr, los angeles, CA 90069",34.087044,-118.378487,"QR Code Link to This Post
Here's your second chance at this one bedroom, one bath condo in the heart of West Hollywood. Unit was freshly painted on 10-10-24. Condo is just steps away from great restaurants and clubs and shopping. Enter off a beautiful treelined street to your private oasis. The decorative lobby is just the start of your experience. This unit is a top floor unit of a two-story building. The carpeted halls and stairs lead you to your new home. The welcoming, tiled entry leads you to the carpeted living room with beautiful wooden sliding doors to a covered balcony. The open kitchen gives you an opportunity to cook and converse with guests in the separate enchanting dining area or living room. Make your way to the spacious light and bright carpeted bedroom with two closets. The bathroom area has a large counter area with a side linen/storage area, Dual shower and tub with privacy door.",west hollywood,,https://losangeles.craigslist.org/sfv/apa/d/west-hollywood-extra-large-bedroom-with/7845536249.html,11953.028363305712,2433.2711152436273,"$56,290-$74,167",122153925.0
WEST HOLLYWOOD 1 BED 1 BATH AMAZING TOP FLOOR CORNER UNIT SMALL BUILDI,2499.0,1.0,1.0,550.0,"1119 Poinsettia Drive, West Hollywood, CA 90046",34.091393,-118.348455,"QR Code Link to This Post
WEST HOLLYWOOD 1 BED 1 BATH AMAZING TOP FLOOR CORNER UNIT SMALL BUILDING JACUZZI TUB FLOATING VANITY
1119 Poinsettia Drive, West Hollywood, CA 90046
2499.00 / Month
1 BEDROOMS | 1 BATHROOMS
Interested? Fill out this form
: https://renter.turbotenant.com/general-prescreener/T3duZXI6MzczMDk5?property=608022&source=cl
Have questions? Contact the Landlord
: https://rental.turbotenant.com/p/1119-poinsettia-drive-west-hollywood-ca/608022?source=craigslist
Property Description:
Rare Vacancy! This building is a street permit parking only and a no pets fully renovated new unit. Top floor corner. Built to condo specs. Very quiet small clean safe building, high ceilings, double pane vinyl windows, fully insulated walls, beautiful white floors, central A/C & Heat controlled by a Nest thermostat, plasma mount tv ready, all rooms have recessed lighting on dimmers. Bathroom has floating vanity sink, custom jacuzzi spa tub shower with custom tiles, Kohler frameless medicine cabinet, custom bedroom closet, premium Bosch ultra quiet dishwasher, brand new stainless steel appliances. Ultra plush brand new soft carpet in the bedroom. Everything is top of the line premium. Excellent place to live if you want safety, cleanliness, peace and quiet of a small community. Walking distance to major shopping area, public transportation, Ralph's, Starbucks, Target, Best Buy, Formosa, Jones, Astro Burger, Fatburger, Smart and Final, and a lot more. This unit is 100% energy efficient!
Property Type
: Apartment
Pets
: No Pets Allowed
Smoking
: NO
Lease Term
:
2499.00 / Month
2499.00 Deposit
Lease Length: One Year
Available: 04/26/2025
Occupancy Limit: No Limit
Utilities Included
:
Appliances
:
Dishwasher
Freezer
Garbage Disposal
Microwave
Range Oven
Refrigerator
Amenities
:
Cable Ready
Near Parks
Wired For Internet
Security Cameras
Secure Building
On Site Laundry
Hottub Spa
Intercom
Lawn
Heating & Cooling
:
Forced Air
Central
Interested?
Fill out this form
: https://renter.turbotenant.com/general-prescreener/T3duZXI6MzczMDk5?property=608022&source=cl
Have questions? Contact the Landlord
: https://rental.turbotenant.com/p/1119-poinsettia-drive-west-hollywood-ca/608022?source=craigslist",west hollywood,,https://losangeles.craigslist.org/sfv/apa/d/los-angeles-west-hollywood-bed-bath/7845532048.html,11953.028363305712,2458.3068030387813,"$74,167-$99,028",122153925.0
"Swimming Pool, Stainless Steel Appliances, Vinyl Flooring (Crescent Heights)",2850.0,1.0,1.0,620.0,"1274 N Crescent Heights Blvd, West Hollywood, CA 90046",34.093772,-118.366111,"QR Code Link to This Post
Crescent at West Hollywood
1274 N Crescent Heights Blvd, West Hollywood, CA, 90046
Need more information? Copy this link:
https://amc.touraptnow.com/8z0xf9
Call Now -
show contact info
x 136
OR Text
136
to
show contact info
to text our leasing team.
Apartments in West Hollywood, CA
1 Bedroom, 1 Bath | Approximately 620 Sq. Ft.
Community Info:
Welcome home to The Crescent at West Hollywood, where convenience and comfort maximize your routine. Our luxury apartments in West Hollywood, CA, have everything you need to step into a life of both ease and sophistication in a place that instantly feels like home. Find plenty of space to call your own with any of our floor plans. Designed with the resident in mind, our community features a saltwater pool, fire pit, barbecue lounge, and fitness center to enhance daily urban living. With close access to restaurants, shops, parks, and entertainment, you can step into the local lifestyle right outside your door. Grab a bite or your favorite brew at Coffee Dose, Laurel Hardware, or Connie & Ted’s, and fall in love with our friendly community. Come home to The Crescent at West Hollywood and come home to better living. Schedule a tour today!
Unit Highlights
✧  Stainless Steel Appliances
✧  Smart Home Technology
✧  Vinyl Flooring
✧  Soft Close Cabinets
✧  Open Floor Plans
✧  Washer & Dryer
✧  Walk-in Closet with Custom Built-in Organization
✧  Quartz Counter Top
Community Highlights
✧  BBQ Areas
✧  On Site Recycling
✧  Pet Friendly
✧  Garage Parking
✧  Movie Screening Room
✧  Elevator
✧  Swimming Pool
✧  Laundry Facilities
✧  Fitness Center
Office Hours
Monday-Friday: 8:00AM-5:00PM
Income Requirements
Gross Monthly Income must be 2x Rent
Prices are subject to change, based on availability and qualification of the applicant, additional fees may apply.
AMC-CA, Inc. dba Apartment Management Consultants-BRE #01525033
Apartment Management Consultants, Broker License # 01525033
Equal Housing Opportunity
1GC8AdmX6z0",west hollywood,,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-swimming-pool-stainless/7845530964.html,11953.028363305712,2458.3068030387813,"$74,167-$99,028",122153925.0
Lovely Studios & 1 Bedroom Apartment... Waiting for You to Make it Home! (West Hollywood),2825.0,1.0,1.0,750.0,"920 N. Kings Road, West Hollywood, CA 90069",34.087376,-118.371831,"QR Code Link to This Post
At Decron, our hearts go out to everyone affected by the devastating LA fires. To support those impacted, we are offering $1,000 off the first month's rent plus waived application fees for new residents who have been displaced by the fires.
This is a 1 Bedroom, 1 Bath, Approximately 750 Sq. Ft.
Want more info on this unit? See the link (below):
https://decron.aptglance.com/dlc5av
Call Now -
show contact info
x 7
OR Text
7
to
show contact info
to text our team.
West Hollywood Best Kept Secret!!!
Community Info:
WeHo's Villa Esther offers split level singles and one bedroom apartment floor plans. Your West Hollywood stylish apartment is located between high end shopping on Melrose Avenue and other convenient shops and restaurants on Santa Monica Boulevard. Amenities include a sparkling rooftop pool, views, perfect fitness center and relaxing sauna to remove stress from your busy days.
Pricing and availability are subject to change. Please contact our leasing office for current pricing and specials.
Features:
‣  Brushed Nickel Fixtures
‣  High Speed Internet Access
‣  Wood-plank Flooring
‣  Renovated Apartment Home Features
‣  Pantry
‣  Stainless steel appliances
‣  Espresso finished Cabinetry
‣  Dishwasher
‣  Built-in microwave
‣  Private Balconies and Patios
‣  Built-in Bookcases
‣  Air Conditioning
‣  Spacious Walk-in Closet(s)
‣  High ceilings (9' -- 11')
‣  Quartz Counter tops
‣  Ceiling Fans
‣  Electric range
‣  Refrigerator
‣  Fireplaces
Community Amenities:
‣  Fitness Center
‣  Controlled Access Parking
‣  Immediate access to public transportation and the free WeHo shuttle
‣  Sauna
‣  Smoke Free
‣  On site Laundry Facility
‣  Rooftop Pool
‣  Intercom Entry
Pet Policy:
Cats and Dogs Welcome
2 Pet limit and 50 lbs. weight limit
Terms and Deposits apply
Office Hours:
Open 7 days a week
9 am to 1 pm and
2 pm to 6 pm
Villa Esther
920 N. Kings Road , West Hollywood, CA, 90069
Photos displayed are a representation of the community but may not be of the exact apartment. Availability and rental rates are updated daily, and conditions are subject to change without notice. Please contact the property for current availability and pricing.
Equal Housing Opportunity
Blt2FDR1",west hollywood,,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-lovely-studios-bedroom/7845528075.html,11953.028363305712,2458.3068030387813,"$74,167-$99,028",122153925.0
Free rent for a lady in West Hollywood (West Hollywood),45.0,1.0,1.0,800.0,"964 Larrabee, St., West Hollywood, CA 90069, West Hollywood, CA 90069",34.088681,-118.384611,"QR Code Link to This Post
I am looking for a lady to share my apartment in West Hollywood. Lady must be clean, no drugs, no drama. I am the only one that living in the apartment. The rent could be free rent for exchange of help sometimes. You can contact me
show contact info
thank you very much
It is OK short time stay
It is OK to move in in immediately
Thank you very much",west hollywood,,https://losangeles.craigslist.org/lac/roo/d/west-hollywood-free-rent-for-lady-in/7845516059.html,11953.028363305712,1838.8853494505067,"< $41,685",122153925.0
"Vinyl Flooring, Walk-in Closet with Custom Built-in Organization (Crescent Heights)",3050.0,2.0,2.0,843.0,"1274 N Crescent Heights Blvd, West Hollywood, CA 90046",34.093772,-118.366111,"QR Code Link to This Post
Crescent at West Hollywood
1274 N Crescent Heights Blvd, West Hollywood, CA, 90046
Call Now -
show contact info
x 135
OR Text
135
to
show contact info
to text our leasing team.
Use this link for more information:
https://amc.touraptnow.com/t9svuf
Apartments in West Hollywood, CA
2 bedroom | 2 bath | 843 square feet
Features
✓  Vinyl Flooring
✓  Smart Home Technology
✓  Soft Close Cabinets
✓  Open Floor Plans
✓  Walk-in Closet with Custom Built-in Organization
✓  Stainless Steel Appliances
✓  Washer & Dryer
✓  Quartz Counter Top
Community Features
✓  Elevator
✓  BBQ Areas
✓  Fitness Center
✓  Movie Screening Room
✓  Laundry Facilities
✓  Swimming Pool
✓  Garage Parking
✓  Pet Friendly
✓  On Site Recycling
Community Info
Welcome home to The Crescent at West Hollywood, where convenience and comfort maximize your routine. Our luxury apartments in West Hollywood, CA, have everything you need to step into a life of both ease and sophistication in a place that instantly feels like home. Find plenty of space to call your own with any of our floor plans. Designed with the resident in mind, our community features a saltwater pool, fire pit, barbecue lounge, and fitness center to enhance daily urban living. With close access to restaurants, shops, parks, and entertainment, you can step into the local lifestyle right outside your door. Grab a bite or your favorite brew at Coffee Dose, Laurel Hardware, or Connie & Ted’s, and fall in love with our friendly community. Come home to The Crescent at West Hollywood and come home to better living. Schedule a tour today!
Income Requirements
Gross Monthly Income must be 2x Rent
Office Hours
Monday-Friday: 8:00AM-5:00PM
Prices are subject to change, based on availability and qualification of the applicant, additional fees may apply.
AMC-CA, Inc. dba Apartment Management Consultants-BRE #01525033
Apartment Management Consultants, Broker License # 01525033
Equal Housing Opportunity
g30z5MV3lGd4",west hollywood,,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-vinyl-flooring-walk-in/7845512007.html,23130.521628393635,2458.3068030387813,"$74,167-$99,028",122153925.0
"Oversized Closets, Strip Wood-like Flooring, Controlled Access Parking (West Hollywood)",1807.0,0.0,1.0,480.0,"1136 North Larrabee St, West Hollywood, CA 90069",34.091252,-118.384611,"QR Code Link to This Post
At Decron, our hearts go out to everyone affected by the devastating LA fires. To support those impacted, we are offering $1,000 off the first month's rent plus waived application fees for new residents who have been displaced by the fires.
Villa Careena
1136 North Larrabee St, West Hollywood, CA, 90069
Want more info? See the link below:
https://decron.aptglance.com/o99hg1
Call Now -
show contact info
x 24
OR Text
24
to
show contact info
to chat!
***Welcome Home! Tour Your New Home Today, Great Pricing!***
Studio, 1 Bath | Approximately 480 Sq. Ft.
Community Info:
Villa Careena offers luxury split level singles and one bedroom West Hollywood apartment floor plans. Many apartments feature views of the downtown Los Angeles skyline. Select units include updated shaker style wood cabinetry, granite countertops, stainless steel appliances and vinyl strip wood-like flooring. Amenities include a pool, spa, fitness center, and BBQ area.
Pricing and availability are subject to change. Please contact our leasing office for current pricing and specials.
Unit Highlights
✧  Dishwasher
✧  Granite Countertops [ 1 ]
✧  Stainless Steel Appliances [ 1 ]
✧  Strip Wood-like Flooring [ 1 ]
✧  Air Conditioning
✧  Shaker Style Wood Cabinetry [ 1 ]
✧  Oversized Closets
✧  Ceiling Fan(s)
1. in select units
Community Highlights
✧  On-Site Laundry
✧  BBQ Grill
✧  Spa
✧  Pool
✧  Sauna
✧  Fitness Center
✧  Controlled Access Parking
Driving Directions
Beverly Hills
Downtown LA
Studio City
Burbank
Glendale
Office Hours
Monday - Sunday: 9:00AM to 6:00PM
Closed from 1:00PM to 2:00PM during lunch.
Pet Policy
Pet Friendly! Photos displayed are a representation of the community but may not be of the exact apartment. Availability and rental rates are updated daily, and conditions are subject to change without notice. Please contact the property for current availability and pricing.
Equal Housing Opportunity
mF8F3qdg",west hollywood,,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-oversized-closets-strip/7845496268.html,11953.028363305712,1880.6849037212492,"$41,685-$56,290",122153925.0
Beverly Grove 1 Bedroom 1 BA +Granite Counters +Balcony +6 Weeks FREE! (Gateway to Beverly),2325.0,1.0,1.0,821.0,"8585 Burton Way, Los Angeles, CA 90048",34.090661,-118.391719,"QR Code Link to This Post
*** 6 WEEKS FREE OFF THE 3RD MONTH! ***
Welcome to Burton West located in the lovely Beverly Grove, adjacent to Beverly Hills. Our beautiful apartment homes are only a few blocks from the Beverly Center, Cedars-Sinai and Trader Joe's.
Our community offers apartment amenities such as Granite counter tops, beautiful hardwood floors, and updated kitchen appliances. We invite you to relax on our rooftop sundeck. You also won't have to worry about parking with your own gated covered parking space.
Luxury living is here at Burton West!
8585 Burton Way
Los Angeles, CA
90048
Community Amenities:
- Elevator
- Rooftop Sundeck
- Gated Covered Parking
- Controlled Access
- Amazon Lockers
- Laundry Facility
- On-Site Management
Apartment Amenities:
- Stainless Steel Appliances (In Select Units)
- Large Closets
- Ceramic Tile Flooring in Kitchen/Bath
- Balcony
- Hardwood Style Flooring
- Air Conditioning
- Granite Counters
- Ceiling Fan
Pet Policy:
Cats Welcome with an Additional Deposit.
Call for Details and Restrictions.
For more information Call:
show contact info
For more information visit: http://www.burtonwest.com/
Square ft. is approximate.
Price and availability are subject to change.
Interior photos may not be of exact unit.
Hollywood, Westwood, Century City, Faircrest Heights, Miracle Mile, Beverly Hills, Sunset Strip, West Hollywood",west hollywood,,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-beverly-grove-bedroom-ba/7845491362.html,11953.028363305712,2433.2711152436273,"$56,290-$74,167",122153925.0
WeHo Room available -flexible (West Hollywood),1600.0,2.0,2.0,800.0,"1242 north crescent heights Blvd, West Hollywood, CA 90046",34.092923,-118.366111,"QR Code Link to This Post
Hi everyone,
Looking for a room to rent in West Hollywood? I'm looking to rent out  a furnished  bedroom in a spacious 2 bed 2 bath apt in a fantastic location of West Hollywood! . The apartment is in walking distance to everything, including the Sunset Strip, Weho and located in a building with long term tenants/neighbors with a beautiful pool.
The Apartment is completely furnished including the room available and has a tranquil pond fountain below the guest bedroom in the neighboring courtyard. The bathroom has a separate bath tub & shower. The apartment also has a dining room, living room & balcony plz appreciate this building is a beautifully peaceful place with longtime and very interesting friends and neighbors all looking out for each other.
An established educator working for National Geographic, dedicated to wildlife conservation projects and works remote from his home office as well as field work and trips. Usually very laid back and easy going but does NOT want a full time work from home room renter or any party mode candidates. Very welcome to a corporate executive that just needs a place to hang their hat while working/staying in Los Angeles and needs a regular address.
About the apartment:
Available May
The Apartment is fully furnished.
The room has a large desk, amour,  bed, closet, fully stocked bedding, blankets, towels, etc  It is bright and spacious with most neighbors working in the entertainment and science &!tech  industry (producers, writers, medical professionals and studio executives etc).
$1,600 a month
$1,600 deposit
Cleaning deposit $500
Always available street parking no permits needed for immediate area.
Utilities range from $30- $40 a month (gas, electric, etc
This is a room and bathroom for rent. I need a Stable occupant NOT a roommate but a working professional or Grad -Medical Student that just needs a place to hang their hat.
If interested, please tell me about yourself! Thank you!",west hollywood,,https://losangeles.craigslist.org/lac/roo/d/west-hollywood-weho-room-available/7840628506.html,23130.521628393635,1880.6849037212492,"$41,685-$56,290",122153925.0
Urban Oasis in West Hollywood - Just South of Sunset Blvd! (West Hollywood),1899.0,0.0,1.0,500.0,"1323 N Olive Drive, West Hollywood, CA 90069",34.093512,-118.374011,"QR Code Link to This Post
1323 N Olive Drive, West Hollywood CA 90069
$1899.00/Month - Water Paid!
Interested in this property?
See www.derekcusack.com/1323 for more information.
Property Details:
The French Hill Apartments - Charming 1940's bungalow style apartments located in the City of West Hollywood, Beautiful garden courtyard with mature shade trees, Fountain and a Pool - Just South of Sunset Blvd.
12 months minimum lease. Water Paid; Tenant pays Gas & Electric. Cats & Small Dogs Ok w/Pet Deposit; No Attack Breeds. No Parking with Building - Street Parking Only. Sq footage is owner estimate, tenant to verify. Out of State applicants welcome. Shown by appt; No Walk-Ins.
***Cats, Small Dogs Allowed***
Unit Type:
Single
Lease Terms:
$1899/Month
Deposit: Same as Rent
Lease Length:
One Year
Available:
Now
Unit Amenities:
Refrigerator
Stove/Oven
Building Amenities:
On Site Laundry
Pool
Interested in this property?
See www.derekcusack.com/1323 for more information. Beware of spam listings, deal only with a licensed REALTOR®
Cusack Real Estate Inc.
CA DRE # 01986980
www.derekcusack.com
​""Information deemed Reliable but not Guaranteed""",west hollywood,,https://losangeles.craigslist.org/lac/apa/d/west-hollywood-urban-oasis-in-west/7844743164.html,11953.028363305712,2433.2711152436273,"$56,290-$74,167",122153925.0
Loving home for rent (West Hollywood),2000.0,1.0,1.0,523.0,"838 N Doheny Dr, West Hollywood, CA 90069",34.086008,-118.390011,"QR Code Link to This Post
About this home
Situated in prime West Hollywood, this newly updated studio condo redefines luxury living in one of the most highly sought-after areas. Upon walking in to the lobby level unit, natural light fills the space creating a bright and refreshing place to call home, to work from or hotel alternative. With numerous updated features including a remodeled kitchen with new cabinets, tile backsplash, and recently installed washer/dryer, new HVAC and Nest thermostat, this studio is the perfect pied-a-terre. Entertain or take time to relax on the private rooftop complete with a sparkling new pool and panoramic sunset views. Enjoy being conveniently located near the hottest spots in West Hollywood, Beverly Hills, as well as the incredible shops and restaurants on the famed Sunset Strip. Offering full service, privacy and security with 24 hour concierge and valet parking, owning in Plaza Towers is an incredible opportunity and not to be missed!",west hollywood,,https://losangeles.craigslist.org/sfv/apa/d/west-hollywood-loving-home-for-rent/7845361660.html,11953.028363305712,2433.2711152436273,"$56,290-$74,167",122153925.0
Marvelous Upper-Level 1 Bedroom in West Hollywood with New Appliances (West Hollywood),1795.0,1.0,1.0,800.0,"7611 Lexington Ave, West Hollywood, CA 90046",34.092609,-118.355283,"QR Code Link to This Post
Lovely Upper Level One Bedroom with Beautiful Hardwood Floors
Property Address
7611 Lexington Ave  - #7 | West Hollywood, CA 90046
Available: Now
Offered By
Pacific Shore Property Management
Description
This charming 8-unit complex is just minutes from Plummer Park! Nestled on the upper level, this apartment is a true gem. It has been freshly painted and features beautiful hardwood floors throughout. The spacious living room offers plenty of room to relax and includes a convenient coat closet. The kitchen boasts stylish subway tile countertops, ample cabinet space, a stove, and a refrigerator. Just off the kitchen, the dining room features chair railings, adding a classic touch. The spacious bedroom includes a ceiling fan, and a closet with sliding doors. The bathroom offers a generous vanity with subway tile, a stand-alone shower, and a separate bathtub for ultimate comfort. Street parking is available with a permit. On-site laundry and additional storage near the laundry room provide added convenience.This adorable and well-maintained complex is ideally located near Fairfax Ave, Melrose Ave, the Farmer’s Market, fantastic restaurants, shopping, and more!
Terms: One year minimum lease. Security deposit is equal to one month's rent on approved credit. No pets allowed. Please contact Martisa at
show contact info
or
show contact info
for more information and to schedule a showing.
Amenities
On-Site Laundry
Details
Beds/Baths: 1BD/1.0BA
Rental Terms
Rent: $1,795.00
Available: Now
Application Fee: $40.00
Security Deposit: $1,795.00
Pet Policy
Cats not allowed
Dogs not allowed",west hollywood,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-marvelous-upper-level/7845346167.html,11953.028363305712,1880.6849037212492,"$41,685-$56,290",122153925.0
2 Bedroom 2 Bath in West Hollywood (West Hollywood/Beverly Hills Adj),5595.0,2.0,2.0,1300.0,"8811 Burton Way, West Hollywood, CA 90048",34.072509,-118.384061,"QR Code Link to This Post
Beautiful 2 Bedroom 2 Bath Apartment
2 Garage Parking Space
Full Appliance Package
Spacious Layout, Balcony with Hollywood Hills View
Tenant pay utilities
Common Area Amenities
-Mail Room
-Fitness Center
-Rooftop Pool
-Rent Payment Online
Pets OK with monthly pet fee.
Contact Ernest at
show contact info
for more information.
Move dates should be within 20 days or less
Address: 8811 Burton Way, Los Angeles, CA 90048 (West Hollywood)
show contact info
Pierce Real Estate Services
WeLeaseCali
CalDRE#02034509
Equal Housing Opportunity
Call today for your very own personal tour...",west hollywood,,https://losangeles.craigslist.org/lac/apa/d/beverly-hills-bedroom-bath-in-west/7845350288.html,23130.521628393635,2190.585926085586,"> $99,028",122153925.0
1 Bedroom in Weho (West Hollywood),2095.0,1.0,1.0,700.0,"1326 N Flores, West Hollywood, CA 90069",34.0942,-118.371738,"QR Code Link to This Post
Spacious West Hollywood 1 Bedroom
1 Spacious Bedroom
1 Full Bathroom
Central Air/Heat
Spacious Bedroom
Heart of West Hollywood.
-Stainless Steel Appliances
-Parking Included
-Community Pool, Fitness Center
-Pets OK with monthly fee
1326 N Flores
West Hollywood, CA 90069
Ernest
show contact info
WeLeaseCali
CalBRE# 02034509
Equal Housing Opportunity
Call today for your very own personal tour",west hollywood,,https://losangeles.craigslist.org/lac/apa/d/west-hollywood-bedroom-in-weho/7845349295.html,11953.028363305712,2433.2711152436273,"$56,290-$74,167",122153925.0
1 Bedroom in Weho (West Hollywood),1995.0,1.0,1.0,550.0,"1326 N Flores, West Hollywood, CA 90069",34.0942,-118.371738,"QR Code Link to This Post
Spacious West Hollywood 1 Bedroom
1 Spacious Bedroom
1 Full Bathroom
Central Air/Heat
Spacious Bedroom
Heart of West Hollywood.
-Stainless Steel Appliances
Street Permit Parking
-Community Pool, Fitness Center
-Pets OK with monthly fee
1326 N Flores
West Hollywood, CA 90069
Ernest
show contact info
WeLeaseCali
CalBRE# 02034509
Equal Housing Opportunity
Call today for your very own personal tour",west hollywood,,https://losangeles.craigslist.org/lac/apa/d/west-hollywood-bedroom-in-weho/7845347962.html,11953.028363305712,2433.2711152436273,"$56,290-$74,167",122153925.0
"Roof Top Fitness Center, Split Level, Paid Utilities (West Hollywood)",3329.0,1.0,1.0,807.0,"949 North Larrabee St, West Hollywood, CA 90069",34.088348,-118.384611,"QR Code Link to This Post
At Decron, our hearts go out to everyone affected by the devastating LA fires. To support those impacted, we are offering $1,000 off the first month's rent plus waived application fees for new residents who have been displaced by the fires.
Ascent
949 North Larrabee St, West Hollywood, CA, 90069
Need more information? Copy this link:
https://decron.aptglance.com/lpczz7
Call Now -
show contact info
x 13
OR Text
13
to
show contact info
to text our team directly.1 Bedroom, 1 Bath | Approximately 807 Sq. Ft.
Community Info:
Ascent offers large, luxurious studio floor plans. Many of these West Hollywood apartments measure more than 700 square feet and offer beautiful views of downtown Los Angeles. A rooftop pool, spa, fitness center, and BBQ area overlook the Pacific Design Center. Newly upgraded apartments include shaker style wood cabinetry, granite countertops, and stainless steel kitchen appliances.
Pricing and availability are subject to change. Please contact our leasing office for current pricing and specials.
Unit Highlights
✧  Split Level
✧  Paid Utilities
✧  Large Closet
✧  Wood Flooring
✧  Stainless Steel Appliances
✧  Paid Basic Cable & HBO
Community Highlights
✧  Roof Top Swimming Pool
✧  Control Access
✧  Assigned Parking/Gated Community
✧  On-site Laundry
✧  Roof Top Jacuzzi
✧  Roof Top Fitness Center
Driving Directions
Sunset Strip, Beverly Center, Santa Monica, Avenue of the Stars, Down Town LA, Beverly Hills, UCLA and Much More
Office Hours
9am - 6pm Daily
Pet Policy
Pet Friendly Photos displayed are a representation of the community but may not be of the exact apartment. Availability and rental rates are updated daily, and conditions are subject to change without notice. Please contact the property for current availability and pricing.
Equal Housing Opportunity
VF1f2puEMygY",west hollywood,,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-roof-top-fitness-center/7845343137.html,11953.028363305712,2190.585926085586,"> $99,028",122153925.0
Melrose/La Cienega Location (Prime WLA) for a Nice 2+1 with Balcony (Prime West L.A.),3200.0,2.0,1.0,1200.0,"721 Harper Ave, Los Angeles, CA 90046",34.084062,-118.369241,"QR Code Link to This Post
This lovely and renovated 2+1 is an upper unit with large balconies located in the amazing Melrose/ La Cienega area in West Los Angeles. Here are some of the amenities:
- Large balcony with access from each bedroom
- Plenty of light
- Beautiful hardwood floors throughout
- Renovated kitchen
- New tile floors in kitchen and restroom
- Stove and refrigerator
- Air Conditioning Units (3)
- Washer/Dryer hookups
- Lots of closet space
- Off street parking space for one (1)
The apartment is close to The Grove, Beverly Center, West Hollywood and Cedars Sinai. The address is 721 ½ North Harper Ave, LA CA 90046. Price is $3200 per month. One year minimum. Will consider pet with deposit. Call
show contact info
to see.",west hollywood,,https://losangeles.craigslist.org/lac/apa/d/west-hollywood-melrose-la-cienega/7845331799.html,23130.521628393635,2458.3068030387813,"$74,167-$99,028",122153925.0
"Assigned Parking/Gated Community, Paid Utilities, Split Level (West Hollywood)",2696.0,0.0,1.0,742.0,"949 North Larrabee St, West Hollywood, CA 90069",34.088348,-118.384611,"QR Code Link to This Post
At Decron, our hearts go out to everyone affected by the devastating LA fires. To support those impacted, we are offering $1,000 off the first month's rent plus waived application fees for new residents who have been displaced by the fires.
This is a Studio , 1 Bath, Approximately 742 Sq. Ft.
Follow The Link Below:
https://decron.aptglance.com/w8wyug
Call Now -
show contact info
x 12
OR Text
12
to
show contact info
for more information.
Community Info:
Ascent offers large, luxurious studio floor plans. Many of these West Hollywood apartments measure more than 700 square feet and offer beautiful views of downtown Los Angeles. A rooftop pool, spa, fitness center, and BBQ area overlook the Pacific Design Center. Newly upgraded apartments include shaker style wood cabinetry, granite countertops, and stainless steel kitchen appliances.
Pricing and availability are subject to change. Please contact our leasing office for current pricing and specials.
Features:
‣  Large Closet
‣  Stainless Steel Appliances
‣  Wood Flooring
‣  Split Level
‣  Paid Utilities
‣  Paid Basic Cable & HBO
Community Amenities:
‣  On-site Laundry
‣  Roof Top Swimming Pool
‣  Roof Top Jacuzzi
‣  Roof Top Fitness Center
‣  Control Access
‣  Assigned Parking/Gated Community
Pet Policy:
Pet Friendly
Office Hours:
9am - 6pm Daily
Ascent
949 North Larrabee St, West Hollywood, CA, 90069
Photos displayed are a representation of the community but may not be of the exact apartment. Availability and rental rates are updated daily, and conditions are subject to change without notice. Please contact the property for current availability and pricing.
Equal Housing Opportunity
UtWeVmE2WS",west hollywood,,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-assigned-parking-gated/7845322926.html,11953.028363305712,2458.3068030387813,"$74,167-$99,028",122153925.0
