title,price,bedrooms,bathrooms,square_feet,address,latitude,longitude,description,search_name,search_zip,url
"2 Bedroom 2 BA in Burbank w/ Balcony, SS Appliances, Walk-in Closet (Burbank)","2,700",2,2,,"426 East Cedar Avenue, Burbank, CA 91501",34.179170,-118.299892,"QR Code Link to This Post
Availability date: May 5, 2025
Cedar Avenue Apartment Homes is nestled in idyllic, suburban Burbank. With access to Woodbury University, The Burbank Town Center Mall, Downtown Burbank, Griffith Park,  public transportation, shopping, and nightlife.
The community includes gated subterranean parking, an intimate courtyard area and a well-maintained laundry facility. The building also offers controlled access at all entrances.
Call now to find out more about your new home at Cedar Avenue Apartment Homes.
Location:
426 East Cedar Avenue, Burbank, CA 91501
Call:
show contact info
Amenities:
- Fireplace
- Gas Range
- Dishwasher
- Stainless Steel Appliances*
- Disposal
- Vinyl Plank Flooring*
- Patio/Balcony
- Refrigerator
- Upgraded Cabinets*
- Recessed Lighting*
- Upgraded Countertops*
- Controlled Access/Gated
- Laundry On-Site
- Subterranean Parking
Pet-Friendly:
Cats and Dogs Welcome. Additional Fees and Deposit May Apply.
Call for Details and Restrictions.
Sq. Ft. is approximate. Price & availability are conditional. *With Select Apartment Homes.",griffith park,,https://losangeles.craigslist.org/sfv/apa/d/burbank-bedroom-ba-in-burbank-balcony/7843367778.html
VIEW DETAILS! ** Spacious 1B /1B Unit **AVAILABLE NOW! (East Hollywood),"1,595",1,1,,"1645 N. Harvard Blvd, Los Angeles, CA 90027",34.100700,-118.304582,"QR Code Link to This Post
1645 N. Harvard Blvd. #9 Los Angeles, CA 90027
1 BR , 1 BA     $1,595
RST & Assoc.
https://rstrents.com/detail/1645-N-Harvard-Blvd-Los-Angeles-CA-90027/62b60e06d945bb297c922192
Manager Phone:
show contact info
A nice 1-Bedroom Apartment available for a 12 months leaseThe property is close to public transportation, Metro Western / Hollywood and buses (180, 217, 207) Walk to grocery stores and main retailers. Close to Los Feliz, Hollywood, Silverlake, Griffith Park.The unit comes with a stove, refrigerator and shared balconyUtilities are included: electricity, gas, water & trashThe property has a secure entry, Laundry on-site, Manager on-site. Street parking only
TTY: To utilize TTY services call 711 and provide the service with the following phone number:
show contact info
Parking: Street parking
Laundry: Laundry on site
Available: Available Now!
Building amenities: Gated Entry, Laundry Facilities, Manager on site
RST0423",griffith park,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-view-details-spacious-1b-1b/7844735910.html
Spacious Studio Apartments w/ Resort-Style Amenities - Schedule a Tour (Atwater),"2,338",0,1,425,,34.112100,-118.259400,"QR Code Link to This Post
3205 Los Feliz Blvd, Los Angeles, CA 90039
Discover a peaceful oasis with a playful ‘50s vibe at Rancho Los Feliz, in Los Angeles, California. Surrounded by lush foliage and mature trees, our stylish studio, one-, and two-bedroom apartment homes blend comfort and convenience to create an ideal urban retreat worthy of Frank Sinatra or Doris Day.
From the heated resort-style swimming pool to the rejuvenating sauna, our nifty amenities allow you to live every day like you’re on vacation. A one-of-a-kind community is waiting for you at Rancho Los Feliz. Come see us today (poodle skirt or letter jacket optional).
Apartment Features:
Granite Countertops (in select units)
GE Range & Oven - Gas Cooking
Wood-Look Plank Flooring
Oversized Mirrored Wardrobe
Microwave
Vaulted Ceilings (in select units)
Ceiling Fan (in select units)
Balcony/Patio (in select units)
Community Features:
Public Transportation
24-Hour Emergency On-Call Maintenance
Nightly Courtesy Patrol
Walking Distance to Griffith Park, Hiking Trails, LA Zoo & Autrey Museum
Clubhouse Lounge with Complimentary Coffee & Wifi
Fitness Center with 24-Hour Access
Stellar On-Site Management Available Seven Days A Week
Flexible 3-12 Month Lease Terms
Call:
show contact info
For more information, visit us at: https://livewithesring.com/2u76f27a/rancho-los-feliz
Pricing is subject to change. Call for details.",griffith park,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-studio-apartments/7840917756.html
"FIRST MONTH OF RENT FREE, WHEN YOU RENT NOW!!! LIMITED TIME OFFER!!! (Los Feliz)","2,844",1,1,770,"1840 N Kenmore Avenue, Los Angeles, CA 90027",34.104254,-118.297409,"QR Code Link to This Post
The Kenmore Los Feliz (f.k.a. Kenmore View)
1840 N Kenmore Avenue, Los Angeles, CA, 90027
More unit details at:
https://rwselby.aptdetails.com/cvt17d
Call Now -
show contact info
x 14
OR Text
14
to
show contact info
to text our leasing team.
The Kenmore Los Feliz
1 Bedroom, 1 Bath | Approximately 770 Sq. Ft.
Community Info:
Kenmore is in the heart of Los Feliz, which is consistently ranked among the most central and historically important spots in Los Angeles. Unlike the neighboring boroughs, the enclave is attractive because it remains quiet and unchanged, full of rich Los Angeles history and culture.
Los Feliz is surrounded by Hollywood, Studio City, Downtown, West Hollywood and Century City.
Residents are less than a half-mile from world-class medical facilities like Kaiser Permanente, CHA Hollywood Presbyterian and the Children’s Hospital. Major studios within a mile include The Walt Disney Company, CBS, Paramount, ABC and Netflix.
Bike to the award-winning restaurants along Vermont & Hillhurst Avenues. Residents have easy access to Barnsdall Art Park, Griffith Park and nearby iconic entertainment venues like The Greek Theatre, Hollywood Bowl or a pair of Frank Lloyd Wright homes.
Although we're within minutes from the Observatory, residents don’t have to leave our controlled access community or light filled lofts to experience panoramic vistas. Penthouse apartments feature 12-ft vaulted ceilings and expansive views of the Hollywood Sign, Griffith Park and Observatory.
Unit Highlights
✧  Penthouse Lofts
✧  Hardwood-Style Flooring
✧  Dishwasher
✧  12 ft. Vaulted Ceilings
✧  Fully Renovated Interiors
✧  Energy Efficient
✧  Stainless Steel Refrigerator
✧  Floor-to-Ceiling Windows
✧  Quartz Counter
✧  Panoramic Views of the Hollywood Sign, Griffith Observatory, or Downtown LA
✧  Private Patios/Balconies
✧  Central Heat and Air
✧  Electronic Thermostat
✧  Disposal
✧  Walk-In Closets
✧  Built-In Microwave
Community Highlights
✧  Fitness Center
✧  Free Weights
✧  Elevator
✧  Controlled Access Entry
✧  Courtyard
✧  Subterranean Garage Parking
✧  Rooftop BBQ Grilling Stations
✧  Rooftop Deck with Panoramic views of the Hollywood Sign, Griffith Observatory and Downtown LA
Office Hours
Monday-Sunday:9:00AM-6:00PM
Pet Policy
Pets - allowed
Income Requirements
3 times the rent
Equal Housing Opportunity
gv49WTgFtV",griffith park,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-first-month-of-rent-free/7844699508.html
"Spacious Studio with amazing Sunlight, and Steel Appliances! (Atwater)","2,066",0,1,425,,34.112100,-118.259400,"QR Code Link to This Post
3205 Los Feliz Blvd, Los Angeles, CA 90039
Discover a peaceful oasis with a playful ‘50s vibe at Rancho Los Feliz, in Los Angeles, California. Surrounded by lush foliage and mature trees, our stylish studio, one-, and two-bedroom apartment homes blend comfort and convenience to create an ideal urban retreat worthy of Frank Sinatra or Doris Day.
From the heated resort-style swimming pool to the rejuvenating sauna, our nifty amenities allow you to live every day like you’re on vacation. A one-of-a-kind community is waiting for you at Rancho Los Feliz. Come see us today (poodle skirt or letter jacket optional).
Apartment Features:
Balcony/Patio (in select units)
Oversized Mirrored Wardrobe
Vaulted Ceilings (in select units)
Ceiling Fan (in select units)
Microwave
Wood-Look Plank Flooring
Quartz Countertops (in select units)
Air Conditioner
Community Features:
Controlled Access/Gated
Dogs and Cats Welcome (restrictions apply, not included in rental rates)
BBQ/Picnic Area
Walking Distance to Griffith Park, Hiking Trails, LA Zoo & Autrey Museum
Flexible 3-12 Month Lease Terms
Adjacent to Baum Bicycle Bridge & Los Angeles River Bike Path
24-Hour Emergency On-Call Maintenance
Assigned Covered/Uncovered Parking
Call:
show contact info
For more information, visit us at: https://livewithesring.com/kqc3awdp/rancho-los-feliz
Pricing is subject to change. Call for details.",griffith park,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-studio-with/7842145802.html
Affordable price! ~ Charming Studio ~ Pets OK! ~ A MUST SEE! CALL NOW! (Glendale),"1,775",0,1,,"1851 Riverside Drive, Glendale, CA 91201",34.096612,-118.245749,"QR Code Link to This Post
1851 Riverside Drive #23 Glendale, CA 91201
Studio , 1 BA     $1,775
Cusumano Real Estate Group
https://burcal.com/for-rent-apartment/1851-Riverside-Drive-unit-23-Glendale-CA-91201-USA
Manager Phone:
show contact info
$50 credit check fee.   -   We require proof of Renter’s Insurance!
Do you like the rustic charm of a wooded neighborhood, yet the convenience of a five minute drive to downtown? This rancho-adjacent two story garden apartment is a peaceful retreat that is close to major recreational areas like the Los Angeles Zoo and Griffith Park. Close access to the 134 Ventura Freeway and the Interstate 5 Golden State Freeway make for convenient travel and commuting. Take a quick dip in the pool or a short walk to the trails and Equestrian Center. Value and comfort await you.
Structure Type: Rustic Courtyard Apartments.
Disclaimer: Pictures are a representation but may not be of the exact apartment. Advertised unit availability & rental rates are updated every 24 hours and conditions are subject to change without notice. Please call for latest availability details.
Pets ok. 50lb limit. 2 pet maximum. Please call for breed restriction list.
Parking: 1 Assigned Space
Laundry: Laundry on site
Available: Available Now!
Building amenities: Pool, Laundry on site
Unit amenities: Laminate Floors, Pets Allowed, Balcony
Unit appliances: Stove, Microwave, Oven
Building Utilities: Water, Trash
Building Name:
1851 Riverside Drive
CUS0423",griffith park,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-affordable-price-charming/7844696282.html
Los Feliz - Great One Bedroom (Los Feliz),"2,100",1,1,,"1834 N Harvard Blvd, Los Angeles, CA 90027",34.104358,-118.305223,"QR Code Link to This Post
Los Feliz - Remodeled One Bedroom and One Bathroom
Property Address
1834 N. Harvard Blvd. | 09 | Los Angeles, CA 90027
Available: Now
Offered By
S H L Management Co., Inc. |
show contact info
Description
Hollywood Capri Apartments
Contact: Sean
show contact info
via text
First floor unit in courtyard building, gated entry, laminate vinyl flooring, new refrigerator, stove, dishwasher, Window AC, large closets, new kitchen countertop, laundry room in the building, secured entry, swimming pool, 1 off street parking space
Close to metro, Griffith Park, Shopping and Night life
Details
Beds/Baths: 1BD/1.0BA
Rental Terms
Rent: $2,100.00
Available: Now
Application Fee: $30.00
Security Deposit: $2,100.00
Pet Policy
Cats not allowed
Dogs not allowed",griffith park,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-los-feliz-great-one-bedroom/7840948517.html
Spacious One Bedroom Apartment with Appliances & Gas Included! (Atwater),"2,999",1,1,700,"3205 Los Feliz Blvd, Los Angeles, CA 90039",34.123953,-118.269281,"QR Code Link to This Post
3205 Los Feliz Blvd, Los Angeles, CA 90039
Discover a peaceful oasis with a playful ‘50s vibe at Rancho Los Feliz, in Los Angeles, California. Surrounded by lush foliage and mature trees, our stylish studio, one-, and two-bedroom apartment homes blend comfort and convenience to create an ideal urban retreat worthy of Frank Sinatra or Doris Day.
From the heated resort-style swimming pool to the rejuvenating sauna, our nifty amenities allow you to live every day like you’re on vacation. A one-of-a-kind community is waiting for you at Rancho Los Feliz. Come see us today (poodle skirt or letter jacket optional).
Apartment Features:
Gas Included
Microwave
Ceiling Fan (in select units)
Granite Countertops (in select units)
Balcony/Patio (in select units)
Oversized Mirrored Wardrobe
Air Conditioner
GE Range & Oven - Gas Cooking
Community Features:
Conveniently Located Near the 2, 5, 10 & 134 Freeways
24-Hour Emergency On-Call Maintenance
Walking Distance to Griffith Park, Hiking Trails, LA Zoo & Autrey Museum
Fitness Center with 24-Hour Access
Dogs and Cats Welcome (restrictions apply, not included in rental rates)
Lush Green Courtyards with Mature Landscaping, Meandering Streams & Waterfalls
Public Transportation
Nightly Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/6tpjb4vy/rancho-los-feliz
Pricing is subject to change. Call for details.",griffith park,,https://losangeles.craigslist.org/lac/apa/d/glendale-spacious-one-bedroom-apartment/7844693101.html
Phenomenal 2BD 2BA in great central location (Columbus),"2,695",2,2,920,"428 Hawthorne St, GLENDALE, CA 91204",34.144907,-118.261922,"QR Code Link to This Post
428 Hawthorne St. #307, Glendale CA
For quickest reply to ALL inquiries and appointment to view, contact Marcia at
show contact info
. Emails may not get a reply.
Photos & video are of the vacant unit. FOR VIDEO WALK THROUGH, copy and paste the link in your browser:
Conveniently located just half a block from the Glendale Galleria and one block from the Americana, this building is also close to public transportation, restaurants, shops & more while still offering luxurious and private living! Just a 15 minute drive to Pasadena, and centrally situated between the 134, 2 and 5 freeways, you’re also close to Atwater, Los Feliz and Griffith Park. Don’t miss out on living close to everything amazing about Southern California on a beautiful street!
Details
2 Bed / 2 Bath
Rent: $2,695/month
Security Deposit: $2,695 (OAC)
920 square feet approx.
Pets Allowed: No
***Note: Advertised price is based on no pets. Additional rent and deposit may apply for pets. Not all buildings will accept pets.***
Unit Features
Third Floor Corner Unit
Laundry Facilities On-Site
Central A/C & Heat
Wood & Tile Floors
Fireplace
Gas Cooking Range/Oven
Dishwasher
Granite Counters in Kitchen & Bathroom
Private Balcony off Living Area
Building Amenities
Gated, Covered and Assigned Parking Space (Subterranean)
Intercom Entry to Building
Laundry Facilities On-Site
Elevators
Owner pays for landscaping and trash
PHOTOS & VIDEO-WALKTHROUGH ARE OF THE VACANT UNIT
Contact: Marcia
show contact info",griffith park,,https://losangeles.craigslist.org/lac/apa/d/glendale-phenomenal-2bd-2ba-in-great/7844685016.html
Fabulous 2bd 2ba near Glendale Galleria (Columbus),"2,695",2,2,920,"428 Hawthorne St, GLENDALE, CA 91204",34.144907,-118.261922,"QR Code Link to This Post
428 Hawthorne St. #307, Glendale CA
For quickest reply to ALL inquiries and appointment to view, contact Marcia at
show contact info
. Emails may not get a reply.
Photos & video are of the vacant unit. FOR VIDEO WALK THROUGH, copy and paste the link in your browser:
Conveniently located just half a block from the Glendale Galleria and one block from the Americana, this building is also close to public transportation, restaurants, shops & more while still offering luxurious and private living! Just a 15 minute drive to Pasadena, and centrally situated between the 134, 2 and 5 freeways, you’re also close to Atwater, Los Feliz and Griffith Park. Don’t miss out on living close to everything amazing about Southern California on a beautiful street!
Details
2 Bed / 2 Bath
Rent: $2,695/month
Security Deposit: $2,695 (OAC)
920 square feet approx.
Pets Allowed: No
***Note: Advertised price is based on no pets. Additional rent and deposit may apply for pets. Not all buildings will accept pets.***
Unit Features
Third Floor Corner Unit
Laundry Facilities On-Site
Central A/C & Heat
Wood & Tile Floors
Fireplace
Gas Cooking Range/Oven
Dishwasher
Granite Counters in Kitchen & Bathroom
Private Balcony off Living Area
Building Amenities
Gated, Covered and Assigned Parking Space (Subterranean)
Intercom Entry to Building
Laundry Facilities On-Site
Elevators
Owner pays for landscaping and trash
PHOTOS & VIDEO-WALKTHROUGH ARE OF THE VACANT UNIT
Contact: Marcia
show contact info",griffith park,,https://losangeles.craigslist.org/lac/apa/d/glendale-fabulous-2bd-2ba-near-glendale/7844683540.html
Love Life Better with this Better BACHELOR! Wilton Place (Los Angeles),"1,350",0,1,,"1857 N. Wilton Place, Los Angeles, CA 90028",34.104523,-118.313809,"QR Code Link to This Post
$500 MOVE-IN SPECIAL! CALL!!
*CALL!*
Here's that special chance in a special place! This charming building with easy access to Franklin Village and Hollywood has a BACHELOR for you!
Unit Features:
- Upgraded interior
- High ceilings w/ crown molding
- Spacious closet w/ built-in drawers
- Privacy blinds
*CALL!*
Community Amenities:
- Secure entrances
- Laundry room onsite
- On-call maintenance
Questions? CALL!
Minutes to great spots like Birds and Burgeois Pig, AFI and grocery stores. Short treks to The Fonda Theater, the Pantages, Hollywood and Vine, the Hollywood Bowl, Thai Town and Griffith Park. Easy access to Franklin Ave., Western Ave., Los Feliz Blvd. and the 101 Fwy.
Equal Housing Opportunity
Location: Franklin Village / Griffith Park / Hollywood / Thai Town / 90028
Disclaimer: Pictures may not be of exact available unit.
Security deposit starts at only $1000 based on approved credit.
Call for a tour today!
show contact info
1857 N. Wilton Pl. 90028",griffith park,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-love-life-better-with-this/7844682241.html
Adorable 1B/1B Apartment / Laundry Facilities / VISIT TODAY / (East Hollywood),"1,595",1,1,,"1645 N. Harvard Blvd, Los Angeles, CA 90027",34.100700,-118.304582,"QR Code Link to This Post
CONTACT AND MORE DETAILS ARE BELOW:
Visit RentElf.com - https://rentelf.com/U65664
1645 N. Harvard Blvd. #9 Los Angeles, CA 90027
1 BR , 1 BA     $1,595
Manager Phone:
show contact info
Parking: Street parking
Laundry: Laundry on site
A nice 1-Bedroom Apartment available for a 12 months leaseThe property is close to public transportation, Metro Western / Hollywood and buses (180, 217, 207) Walk to grocery stores and main retailers. Close to Los Feliz, Hollywood, Silverlake, Griffith Park.The unit comes with a stove, refrigerator and shared balconyUtilities are included: electricity, gas, water & trashThe property has a secure entry, Laundry on-site, Manager on-site. Street parking only TTY: To utilize TTY services call 711 and provide the service with the following phone number:
show contact info
Available: Available Now!
Building amenities: Gated Entry, Laundry Facilities, Manager on site
Unit amenities:
RSTRENTELF0423",griffith park,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-adorable-1b-1b-apartment/7844677992.html
Roomy-GLENDALE 2bd 2ba in great location (Columbus),"2,695",2,2,920,"428 Hawthorne St, GLENDALE, CA 91204",34.144907,-118.261922,"QR Code Link to This Post
428 Hawthorne St. #307, Glendale CA
For quickest reply to ALL inquiries and appointment to view, contact Marcia at
show contact info
. Emails may not get a reply.
Photos & video are of the vacant unit. FOR VIDEO WALK THROUGH, copy and paste the link in your browser:
Conveniently located just half a block from the Glendale Galleria and one block from the Americana, this building is also close to public transportation, restaurants, shops & more while still offering luxurious and private living! Just a 15 minute drive to Pasadena, and centrally situated between the 134, 2 and 5 freeways, you’re also close to Atwater, Los Feliz and Griffith Park. Don’t miss out on living close to everything amazing about Southern California on a beautiful street!
Details
2 Bed / 2 Bath
Rent: $2,695/month
Security Deposit: $2,695 (OAC)
920 square feet approx.
Pets Allowed: No
***Note: Advertised price is based on no pets. Additional rent and deposit may apply for pets. Not all buildings will accept pets.***
Unit Features
Third Floor Corner Unit
Laundry Facilities On-Site
Central A/C & Heat
Wood & Tile Floors
Fireplace
Gas Cooking Range/Oven
Dishwasher
Granite Counters in Kitchen & Bathroom
Private Balcony off Living Area
Building Amenities
Gated, Covered and Assigned Parking Space (Subterranean)
Intercom Entry to Building
Laundry Facilities On-Site
Elevators
Owner pays for landscaping and trash
PHOTOS & VIDEO-WALKTHROUGH ARE OF THE VACANT UNIT
Contact: Marcia
show contact info",griffith park,,https://losangeles.craigslist.org/lac/apa/d/glendale-roomy-glendale-2bd-2ba-in/7844675497.html
352 Sq St Studio with Spacious Balcony & Closet Space. Gas is Included (Atwater),"1,850",0,1,352,"3205 Los Feliz Blvd, Los Angeles, CA 90039",34.123953,-118.269281,"QR Code Link to This Post
3205 Los Feliz Blvd, Los Angeles, CA 90039
Discover a peaceful oasis with a playful ‘50s vibe at Rancho Los Feliz, in Los Angeles, California. Surrounded by lush foliage and mature trees, our stylish studio, one-, and two-bedroom apartment homes blend comfort and convenience to create an ideal urban retreat worthy of Frank Sinatra or Doris Day.
From the heated resort-style swimming pool to the rejuvenating sauna, our nifty amenities allow you to live every day like you’re on vacation. A one-of-a-kind community is waiting for you at Rancho Los Feliz. Come see us today (poodle skirt or letter jacket optional).
Apartment Features:
Microwave
Wood-Look Plank Flooring
Oversized Mirrored Wardrobe
Gas Included
Vaulted Ceilings (in select units)
Ceiling Fan (in select units)
Granite Countertops (in select units)
GE Range & Oven - Gas Cooking
Community Features:
24-Hour Emergency On-Call Maintenance
Dry Sauna
Clubhouse Lounge with Complimentary Coffee & Wifi
Heated Resort-Style Pool with Sun Deck & Complimentary Wifi
Adjacent to Baum Bicycle Bridge & Los Angeles River Bike Path
Walking Distance to Griffith Park, Hiking Trails, LA Zoo & Autrey Museum
Assigned Covered/Uncovered Parking
Flexible 3-12 Month Lease Terms
Call:
show contact info
For more information, visit us at: https://livewithesring.com/dp4b5kbm/rancho-los-feliz
Pricing is subject to change. Call for details.",griffith park,,https://losangeles.craigslist.org/lac/apa/d/glendale-352-sq-st-studio-with-spacious/7844665340.html
"1 Bedroom Los Feliz ✦ Full Remodel, Large Unit, High Ceilings (Los Feliz Silver Lake Silverlake)","3,095",1,1,,"4407 Ambrose Ave, Los Feliz, CA 90027",34.110135,-118.285611,"QR Code Link to This Post
Located in Los Feliz near Griffith Park
4407 Ambrose Avenue Los Angeles CA 90027
Kendra or Ken
show contact info
Full Remodel with Modern Finishes
· 1 Bedroom, 1 Bathroom
· Assigned Parking Spaces
· $3095 / $3095 deposit /
Beautiful Designer Kitchen
· Quartz Countertops
· Kitchen Tiled Backsplash
· Deep Stainless-Steel Farmhouse Sink
· High-End Stainless-Steel Appliances
· Stove, Microwave, Dishwasher, Refrigerator
Interior Amenities
· Large Renovated Units
· Beautiful Flooring
· Recessed Lighting
· Central AC and Heating
· Dual Pane Windows
· Lots of Closet Space
· Custom Blinds
· Beautiful Fixtures Throughout
Community
· Gorgeous Landscaping
· Building Intercom Entry System
· Gated Subterranean Parking
· Washers & Dryers - On-Site
· On-Site Management
Pet Friendly
· Pet restrictions: Aggressive breeds
· Pet limit: 2 pets maximum
· Pets allowed: Dogs, Cats
· Weight limit: 25 lbs.
· Please Inquire about Pet Policy
Lease Terms
· 12 Month Lease
· $60 Credit Check
Contact Us
Viewing or Leasing Information
Kendra or Ken
show contact info
Nearby: Silver Lake
Griffith Park Atwater Village
Thai Town Little Armenia
East Hollywood Silverlake
Echo Park Glendale
Hillhurst Vermont
Commonwealth
[ thanks for looking ] 😊",griffith park,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-los-feliz-full/7842914479.html
"Live Large with Ample Closet Space, Great Kitchen & More! (Whitley and Franklin)","2,200",1,1,800,"Whitley, Los Angeles, CA 90028",34.105208,-118.333610,"QR Code Link to This Post
Special Offer:
1 MONTH FREE on a 12-month lease!
Amenities:
Sparkling Pool & Spacious Sun Deck
On-Site Parking
Fully Equipped Gym
Business Center
Laundry Room
Pet Friendly – Pet Area
Hollywood Ardmore is the perfect place to call home in the heart of Hollywood! Located just steps from iconic landmarks like Capitol Records and a short drive from Runyon Canyon, you'll be right in the center of the city you love. Enjoy shopping at Hollywood & Highland, dining at Sloane’s, or exploring Griffith Park—all just moments from your front door.
Apartment Features:
1 & 2 Bedroom Units
Starting at $2,200/month
Some units recently renovated
Beautiful views
Large balconies available on select units
Contact us now to schedule a tour!
show contact info
https://www.ardmorehollywood.com
Hollywood Ardmore 1850 Whitley Ave. Los Angles, CA 90028",griffith park,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-live-large-with-ample/7844644811.html
Double The Excellence In A Doubly Excellent TWO BDRM! N. Kingsley Dr. (Los Angeles),"2,350",2,2,,"1345 N Kingsley Dr, Los Angeles, CA 90027",34.095782,-118.303309,"QR Code Link to This Post
$500 MOVE-IN SPECIAL! CALL!!
*Don't delay - CALL today for answers right away!*
This 2 BEDROOM / 2 BATH has it all! Stainless Steel appliances, cabinetry and counter tops that will entice the gourmet cook in you..... Get here fast!
*Call!*
ONLY a $1000 security deposit based upon approved credit.
Kingsley Court is mere moments away from LACC, Thai Town, Los Feliz and Hollywood. On foot you're minutes to the Barnsdall Art Park, Hollywood/Western Metro station, grocery stores and unique eateries sure to entice you with new experiences. Take a short hop to the Griffith Observatory and park, Paramount Studios, and the Palladium. Need to venture further? Then take advantage of easy access to the 101 Freeway.
Pets welcome. Call for details.
*Call!*
Come for a tour.
show contact info
We look forward to welcoming you home.
We speak Armenian. Հայերեն ենք խոսում: Hayeren yenk' khosum:
Equal Housing Opportunity
Disclaimer: Pictures may not be of exact available unit. Units are nonfurnished.
Location: Little Armenia / Los Feliz / Hollywood / Griffith Park / Los Angeles 90027
www.kingsleycourtapts.com
1345 N. Kingsley Dr.
*Call!*",griffith park,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-double-the-excellence-in/7844646558.html
APRIL MOVE IN SPECIAL - Amazing Views - Private Room in shared home (Los Angeles),"1,500",4,3,2000,,34.048435,-118.206196,"QR Code Link to This Post
~~MOVE IN SPECIAL~~ Move in on or before May 1st and only pay $1500 for the first month (month of May) Rent thereafter (June onward) is $1,750.
***Please read the entire listing before responding***
Available Immediately.
One huge bedroom (16'x12') with massive closet available in renovated and impeccably maintained 2,000ft sq ft hillside home.
While your bathroom is private (Full bath shower etc) it is not private to your room - aka accessed up stairs, off of the main living area/floor. This means if guests come over (yours or mine) they'll have access to that restroom.
Situated in City Terrace - convenient proximity to CSULA, the USC hospital (KECK), the Arts District, DTLA, Pasadena, Echo Park / Silverlake, Alhambra, Monterey Park and USC.
The home and your room both have spectacular 180+ degree views of DTLA, brilliant sunsets, the Hollywood sign, Griffith Observatory, and even ocean views on a clear day.
***You'll share the home with me and one other individual.***
Amenities:
Bi-Weekly housekeeping is currently $90 a month - which is included in the $1,750. Subject to change if our housekeeper's rates change.
ALL UTILITIES ARE INCLUDED - subject to change if abused. This means thoughtful water usage etc. Take comfort in the fact we have Solar to minimize our carbon footprint.
Internet is included (1000mb/s)
All areas of the house are shared, other than our respective bedrooms.
Two Shared TV rooms (Tons if not all of on demand premium networks & Xbox Series X with Gamepass) Netflix, HBO, Stars, Showtime, Hulu, Prime Video etc
Broil King BBQ
Black Stone Pizza Oven
The house is gated and you'll have a non-tandem, gated parking spot.
Modern kitchen with all updated stainless steel appliances.
High end Automatic Breville Espresso Machine.
Smart home with smart lighting and audio.
Central Air and Heating.
LG Washer & dryer unit available in the garage.
Outdoor 1st story patio with panoramic views.
Hot tub with views of the DTLA skyline in the backyard.
Ongoing home improvements planned.
Home security surveillance.
Whole home water filtration - (Not a soft water filter), but a 4 stage filter to remove sediments, chlorine and scale. We also have a Reverse Osmosis for actual drinking water - Technically 8 stages of filtration on that spout.
Just minutes to the 10 freeway - neighborhood is quiet and has no freeway noise.
We also have many HEPA air filters in the home.
9-12 minutes to DTLA/Arts Distrcit
12-15 Minutes to Echo Park / Silverlake, Pasadena and Glendale.
25-30 minutes to Santa Monica with no traffic.
Requirements:
~~MOVE IN SPECIAL~~ Move in on or before May 1st and only pay $1500 for the first month (month of May) Rent thereafter (June onward) is $1,750.
Complete a background/credit check at your cost ($45) through a service I will provide.
First & last month's rent as well as security Deposit due at signing. (totaling $4,750.00) (Special rate 1st Month $1,500, Security $1,500 and Last Month $1,750)
Rent per month $ 1,750 paid on time, no exceptions.
6 month minimum lease (1 Year preferred). Month to month thereafter.
Sorry no pets.
Sorry no Couples @ this rental rate. Inquire for special circumstances*.
When applying please provide any social media you'd like to share.
Who am I looking for?
Like-minded young adults who are either working professionals, undergraduate students, graduate students, who are clean, tidy, personable and share a common understanding of pride in where one lives, and respects personal property.
Include this phrase when reaching out ""I like views"" so I know you're not a rob0t - I will ignore your inquiry otherwise as I will know you haven't read everything. ;)
Who am I?
My name is Ryan - I am the homeowner and a young working professional as a Forensic Accountant in DTLA (more interesting than you might think). As close as we are to DTLA & USC - I am a Bruin.
Our other roommate Kyle is a Marketing professional in his late 20s.
Kyle works from home.
We are both very easy to get along with and enjoy socializing around the house as well as outside of the home on occasion. We often cook or watch sports/movies, play video games, wash our cars, have a beer, etc - we also respect each others privacy and work schedules when it matters. While roommate turnover has been low here there has never been any issues between house mates which is a huge plus for everyone :)
I look forward to speaking with you.
Cheers!",griffith park,,https://losangeles.craigslist.org/lac/roo/d/los-angeles-april-move-in-special/7844628712.html
