title,price,bedrooms,bathrooms,square_feet,address,latitude,longitude,description,search_name,search_zip,url
"Lush, nature-filled property, pools and hot tubs, close to the beach🐬 (Marina del Rey)","2,475",0,1,457,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/2wibfdz3/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-lush-nature-filled/7843241807.html
"Luxurious Coastal Living Awaits, Schedule Tour Today! (Marina Del Rey)","3,959",1,1,809,"14126 Marquesas Way, Marina Del Rey, CA 90292",33.976670,-118.453821,"QR Code Link to This Post
Neptune Marina
14126 Marquesas Way, Marina Del Rey, CA, 90292
Interested in more information? Visit link below:
https://greystar.leasehomenow.com/swv8lu
Call Now -
show contact info
x 170
OR Text
170
to
show contact info
for more information.
Live Coastal Cool
1 Bedroom, 1 Bath | Approximately 809 Sq. Ft.
Community Info:
Live Coastal Cool - Now open for in-person, self-guided and virtual tours!
Neptune Marina offers 1-, 2-, and 3-bedroom apartments featuring custom-designed interior finishes and luxurious amenities that rival those of the best resorts. This seaside oasis is the perfect sanctuary for those seeking balance, privacy, and a cool ocean breeze. Enjoy the timeless beauty of Marina Del Rey by enjoying a bike ride along the boardwalk, exploring the trendy shops of Abbot Kinney, or experiencing the bustling yet intimate local nightlife.
Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.
Unit Highlights
✧  Kitchen Islands with Wine Chillers (select residences)
✧  Full Suite of Stainless Steel Appliances with Gas Cooking
✧  Custom Designed Interior Finishes
✧  Designer Cabinets
✧  Front Loading Washers & Dryers
✧  Modern Wide-Plank Flooring
✧  Quartz Countertops and Backsplashes (select residences)
Community Highlights
✧  Pet-Friendly
✧  24-Hr Package Retrieval System
✧  State-of-the-Art Fitness Centers with Yoga Studio
✧  Clubrooms with Kitchen, Gaming & TVs
✧  Skydecks with Outdoor Chef's Kitchens, Lounge Seating & TVs
✧  Business Center with Private Conference Room
✧  Resort Inspired Heated Pool & Spa
Driving Directions
Property Address: 14126 Marquesas Way, Marina Del Rey, CA 90292
Office Hours
Monday-Sunday:10:00AM-6:00PM
Pet Policy
We welcome 2 pets per home. There is a $250 refundable deposit for cats and $500 refundable deposit for dogs. Pet rent for cats is $25 and pet rent for dogs is $50.
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
6FgqdWetzCtB",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-luxurious-coastal-living/7845322014.html
"Pools and hot tubs, spacious balconies, in Marina del Rey! (Marina del Rey)","3,365",1,1,831,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/ba6gpzkg/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-pools-and-hot-tubs/7844178756.html
"Oh my! What a gorgeous place! See this 1 bed, 1 bath for yourself! (Marina del Rey)","3,365",1,1,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",33.988362,-118.444979,"QR Code Link to This Post
-- Tribeca Urban Apartments --
Phone:
show contact info
$1,000 OFF AT MOVE IN
Monthly Rent:
$3365 - $3390
Apartment:
1 Bedroom | 1 Bathroom
Square Footage:
720 sq ft
Luxurious Amenities at Tribeca Urban Apartments. Tribeca Urban was created to entice all of your passions. Our signature amenities invite more into your life every day... Welcome to unlimited possibilities.
Pet Policy:
Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval. Max 2 pets. Pet deposit fee min/max: $500 - $800. Pet policy fee min/max: $50 - $100. Restrictions: The following dog breeds (full or mixed breeds) are not acceptable: Pit Bull, Staffordshire Terrier, Rottweiler, German Shepherd, Presa Canarios, Chow Chow, Doberman Pinscher, Akita, Wolf-Hybrid, Mastiff, Cane Corsos, Great Dane, Alaskan Malamute, Siberian Husky or any other breed management deems as restricted. Prohib
Check out our beautiful community featuring:
➢ 40+ electric vehicle charging stations
➢ 95 Walk Score® creates walkers paradise
➢ Easy access to 90, 10, and 405 Freeways
➢ High speed wi-fi throughout the common areas
➢ On-site bicycle storage areas
➢ On-site storage rooms available
➢ Professionally maintained landscaping
➢ Resort-style swimming pool and jacuzzi spa
➢ State-of-the-art fitness center
➢ Surfboard Rack
➢ Close to neighborhood parks including Admiralty Park, Culver West Park and Glen Alla Park
➢ Controlled entry access with staffed security guard kiosk (select times)
➢ Cybex ® equipment, treadmills & body arc trainers with HDTV, free weights and stretching mats
➢ Direct elevator access from garage to residential levels
➢ Eco friendly energy efficient solar panels providing power to the building common areas
➢ Gated resident access garage with ample guest parking
➢ Luxurious clubhouse with flat screen TV and catering kitchen for private parties & community events
➢ Music throughout select common area locations
➢ Near great shopping & dining at Marina Marketplace, Lincoln Blvd., and Marina Del Rey Harbor
➢ Pet friendly with on-site dog run (restrictions apply)
Apartment features include:
➢ Cambria® quartz solid surface countertops in kitchen
➢ Central air conditioning and heating in each residence
➢ Contemporary flat panel cabinetry with designer selected door pulls and ample pantry storage
➢ Dimmable recessed lighting in dining room, kitchen, and foyer
➢ Full length Cambria© quartz solid surface countertops at all bathrooms
➢ Nine foot high ceilings
➢ Side-by-side refrigerator with ice-maker and water dispenser
➢ Slide-in gas ranges, microwave, and dishwasher.
➢ Stackable full-size size GE Appliance® washer and dryers in each residence
➢ Stainless steel double bowl kitchen sink with Delta® pull-out sprayer faucet
➢ Automatic lights in laundry and pantry closets in Select Units
➢ Bullnose drywall corners with arched hallways in Select Units
➢ Delta ® faucets in all bathrooms and showers in Select Units
➢ Designer floor tile at all bathrooms in Select Units
➢ Eight foot high entry and interior doors at most locations in Select Units
➢ Entry Closet in Select Units
➢ Full sized, tiled walk-in stall showers with frameless glass shower doors in Select Units
➢ Soaking tubs with tile surround in Select Units
➢ Solatube® lighting at select penthouse floor units
➢ Sound resistant and energy efficient low-E dual pane glass windows in Select Units
Phone:
show contact info
Mon - MON: 9:00 AM - 6:00 PM
Tue - TUE: 10:00 AM - 7:00 PM
Wed - WED: 9:00 AM - 6:00 PM
Thu - THU: 10:00 AM - 7:00 PM
Fri - SAT: 9:00 AM - 6:00 PM
Sun - SUN: 10:00 AM - 4:00 PM
Website:
www.apts-rental.com?n=tribeca_urban&rp=2e6zo3&t=wb
4108 Del Rey Ave
Marina del Rey, CA 90292
Lease Terms:
6-Month, 10-Month, 11-Month, 12-Month, 13-Month
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
J9TNH0XX9EA1ZXA",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-oh-my-what-gorgeous/7844725441.html
☀️🐳Up to $7K off rent for 1-bedrooms when signing a 12-month lease☀️ (Marina del Rey),"3,295",1,1,831,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/dvihkyaz/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-up-to-7k-off-rent-for/7845309452.html
🐳Up to $7K off rent for 1-bedrooms when signing a 12-month lease🌈 (Marina del Rey),"3,180",1,1,831,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/u5fkf5dw/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-up-to-7k-off-rent-for/7843727869.html
"Resident-Controlled Access, Tranquil Courtyard, Smoke-Free Community (Waterfront Marina del Rey)","4,574",1,1,1000,"13900 Panay Way, Marina Del Rey, CA 90292",33.979153,-118.452037,"QR Code Link to This Post
Dolphin Marina
13900 Panay Way, Marina Del Rey, CA, 90292
Call Now -
show contact info
x 91
OR Text
91
to
show contact info
to text our team directly.
Want more information? Follow this link:
https://greystar.leasehomenow.com/t5c292
Boutique Waterfront Living
1 bedroom | 1 bath | 1000 square feet
Features
✓  Smart Thermostat
✓  Breathtaking Marina Views [ 1 ]
✓  In-Unit Washer and Dryer
✓  Stylish Wood LVT Plank Flooring
✓  Ample Storage Space within Unit
✓  Sleek Quartz Countertops
✓  Wet Bar [ 1 ]
✓  GE Appliances
✓  Modern Cabinetry
1. Available in Specific Units
Community Features
✓  Parcel Lockers
✓  Secure Bike Storage
✓  Cozy Fireside Lounges
✓  Outdoor Grilling and Dining Area
✓  Tranquil Courtyard
✓  Resident-Controlled Access
✓  Smoke-Free Community
✓  Dedicated Co-Working Space
✓  Multi-Level Gym featuring Yoga & Spin Studio
✓  Marina-View Terrace Lounge
✓  Convenient Underground Garage Parking
✓  Resort-Style Pool, Spa, and Cabanas
✓  Pet Friendly
✓  EV Chargers
✓  Dog Wash
Community Info
Nestled at the edge of one of the Marina Del Rey peninsulas, the Dolphin Marina Apartments offer an idyllic escape from the fast-paced environment of Los Angeles. Our intimate community offers upscale living with generously sized residences, expansive private patios, and breathtaking views of the marina. Inside each unit, you'll find contemporary features like stainless steel appliances, quartz countertops, and stylish wood plank flooring that perfectly align with your modern lifestyle.
Indulge in a multitude of community amenities that cater to your well-being and leisure including multi-level gym, resort-like pool and cozy fireside lounges.
Office Hours
Monday-Saturday: 10:00AM-5:00PM
Sunday: 12:00PM-5:00PM
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
oQUNd713",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-resident-controlled/7845300298.html
A great place to kick back and relax! Beautiful neighborhood! (Marina del Rey),"3,365",1,1,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",33.988362,-118.444979,"QR Code Link to This Post
Tribeca Urban Apartments
4108 Del Rey Ave
Marina del Rey, CA 90292
Call us at
show contact info
$1,000 OFF AT MOVE IN
Unit Information:
1 Bedroom | 1 Bath
Unit Size:
720 sq ft
Monthly Rent:
$3365 - $3390
Lease Terms:
6-Month, 10-Month, 11-Month, 12-Month, 13-Month
Unit Includes:
✓ Cambria® quartz solid surface countertops in kitchen
✓ Central air conditioning and heating in each residence
✓ Contemporary flat panel cabinetry with designer selected door pulls and ample pantry storage
✓ Dimmable recessed lighting in dining room, kitchen, and foyer
✓ Glass tile mosaic backsplash and under-cabinet lighting
✓ Nine foot high ceilings
✓ Side-by-side refrigerator with ice-maker and water dispenser
✓ Slide-in gas ranges, microwave, and dishwasher.
✓ Stainless steel GE Profile® energy-efficient appliance package
✓ Tankless water heaters providing constant hot water for each residence
✓ Automatic lights in laundry and pantry closets in Select Units
✓ Bullnose drywall corners with arched hallways in Select Units
✓ Delta ® faucets in all bathrooms and showers in Select Units
✓ Designer floor tile at all bathrooms in Select Units
✓ Eight foot high entry and interior doors at most locations in Select Units
✓ Full sized, tiled walk-in stall showers with frameless glass shower doors in Select Units
✓ Private patio and balconies in Select Units
✓ Soaking tubs with tile surround in Select Units
✓ Spacious linen cabinets and walk-in closets in Select Units
✓ Two-tone paint schemes with accent walls in Select Units
Property Description:
Luxurious Amenities at Tribeca Urban Apartments. Tribeca Urban was created to entice all of your passions. Our signature amenities invite more into your life every day... Welcome to unlimited possibilities.
Property Amenities:
✓ 40+ electric vehicle charging stations
✓ 95 Walk Score® creates walkers paradise
✓ Easy access to 90, 10, and 405 Freeways
✓ High speed wi-fi throughout the common areas
✓ On-site bicycle storage areas
✓ Professional on-site management
✓ Professionally maintained landscaping
✓ Resort-style swimming pool and jacuzzi spa
✓ Surfboard Rack
✓ Within .5 mile of a bus line
✓ Close to neighborhood parks including Admiralty Park, Culver West Park and Glen Alla Park
✓ Controlled entry access with staffed security guard kiosk (select times)
✓ Cybex ® equipment, treadmills & body arc trainers with HDTV, free weights and stretching mats
✓ Direct elevator access from garage to residential levels
✓ Eco friendly energy efficient solar panels providing power to the building common areas
✓ Lushly landscaped center courtyard with relaxing lounge furniture, two cabanas, and BBQ area
✓ Luxurious clubhouse with flat screen TV and catering kitchen for private parties & community events
✓ Music throughout select common area locations
✓ Pet friendly with on-site dog run (restrictions apply)
✓ Resident services include dry cleaning pick-up and drop off, car detailing, & special events
Website:
www.leaseaptsnow.com?n=tribeca_urban&rp=dcqh2n&t=wb
Call us at
show contact info
Mon - MON: 9:00 AM - 6:00 PM
Tue - TUE: 10:00 AM - 7:00 PM
Wed - WED: 9:00 AM - 6:00 PM
Thu - THU: 10:00 AM - 7:00 PM
Fri - SAT: 9:00 AM - 6:00 PM
Sun - SUN: 10:00 AM - 4:00 PM
Pet Ownership Policy:
Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval. Max 2 pets. Pet deposit fee min/max: $500 - $800. Pet policy fee min/max: $50 - $100. Restrictions: The following dog breeds (full or mixed breeds) are not acceptable: Pit Bull, Staffordshire Terrier, Rottweiler, German Shepherd, Presa Canarios, Chow Chow, Doberman Pinscher, Akita, Wolf-Hybrid, Mastiff, Cane Corsos, Great Dane, Alaskan Malamute, Siberian Husky or any other breed management deems as restricted. Prohib
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
J9TNH0XX9EA1ZXA",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-great-place-to-kick-back/7845293223.html
Exclusive 1 BR/1 BA Haven with Designer Cabinets & Appliances (Marina Del Rey),"4,086",1,1,742,"14126 Marquesas Way, Marina Del Rey, CA 90292",33.976670,-118.453821,"QR Code Link to This Post
This is a 1 Bedroom, 1 Bath, Approximately 742 Sq. Ft.
Use the link below for more details:
https://greystar.leasehomenow.com/wmjj7d
Call Now -
show contact info
x 44
OR Text
44
to
show contact info
to text us.
Live Coastal Cool
Community Info:
Welcome to the new MDR
A beautiful and bright space that provides a sense of coastal luxury, Neptune Marina offers the surf at your door and the city at your fingertips. Rooted in the culture that has defined the Marina for generations, the breezy seaside aesthetic joins Mid-Century Modern elements with an emotional interpretation of the physical landscape. Neptune Marina is an aspirational community by the water. This seaside oasis caters to affluent achievers and tech connoisseurs who are seeking quality of life in the perfect Los Angeles sanctuary.
Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.
Features:
‣  Modern Wide-Plank Flooring
‣  Full Suite of Stainless Steel Appliances with Gas Cooking
‣  Kitchen Islands with Wine Chillers (select residences)
‣  Custom Designed Interior Finishes
‣  Front Loading Washers & Dryers
‣  Designer Cabinets
‣  Quartz Countertops and Backsplashes (select residences)
Community Amenities:
‣  Skydecks with Outdoor Chef's Kitchens, Lounge Seating & TVs
‣  Resort Inspired Heated Pool & Spa
‣  Pet-Friendly
‣  24-Hr Package Retrieval System
‣  State-of-the-Art Fitness Centers with Yoga Studio
‣  Business Center with Private Conference Room
‣  Clubrooms with Kitchen, Gaming & TVs
Pet Policy:
We welcome 2 pets per home. There is a $250 refundable deposit for cats and $500 refundable deposit for dogs. Pet rent for cats is $25 and pet rent for dogs is $50.
Office Hours:
Monday-Sunday:10:00AM-6:00PM
Neptune Marina
14126 Marquesas Way, Marina Del Rey, CA, 90292
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
j8U3TdKe",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-exclusive-br-ba-haven/7845295788.html
Short term leases available with no upcharge! Minimum 3-month lease (Marina del Rey),"2,475",0,1,457,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/qhnlm24n/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-short-term-leases/7843717838.html
☀️Up to $7K off rent for 1-bedrooms when signing a 12-month lease☀️ (Marina del Rey),"3,255",1,1,831,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/ljsno5po/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-up-to-7k-off-rent-for/7845294208.html
We have the perfect 1 bed 1 bath for you and your pets! Tour today! (Marina del Rey),"3,365",1,1,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",33.988362,-118.444979,"QR Code Link to This Post
Tribeca Urban Apartments
Located at: 4108 Del Rey Ave Marina del Rey, CA 90292
Featured apartment home: 1 bed | 1 bath | 720 sq ft
Prices start at: $3365 - $3390/month
Call for details:
show contact info
When you visit Marina del Rey, you'll see that living in the moment means paddle boarding to breakfast. Here, you can rejuvenate and reconnect with the outdoors by soaking in the Marina's mesmerizing sunsets and fresh ocean breezes. Be inspired to set sail, try paddle board yoga or parasailing. Celebrate by embracing an evening under the star-kissed sky on a dining cruise. It's all here … visit Marina del Rey for your next coastal getaway!
Wonderful Amenities!
− 40+ electric vehicle charging stations
− 95 Walk Score® creates walkers paradise
− High speed wi-fi throughout the common areas
− On-site bicycle storage areas
− On-site storage rooms available
− Professional on-site management
− Professionally maintained landscaping
− Resort-style swimming pool and jacuzzi spa
− State-of-the-art fitness center
− Surfboard Rack
− Close to neighborhood parks including Admiralty Park, Culver West Park and Glen Alla Park
− Controlled entry access with staffed security guard kiosk (select times)
− Direct elevator access from garage to residential levels
− Eco friendly energy efficient solar panels providing power to the building common areas
− Gated resident access garage with ample guest parking
− Lushly landscaped center courtyard with relaxing lounge furniture, two cabanas, and BBQ area
− Luxurious clubhouse with flat screen TV and catering kitchen for private parties & community events
− Music throughout select common area locations
− Near great shopping & dining at Marina Marketplace, Lincoln Blvd., and Marina Del Rey Harbor
− Pet friendly with on-site dog run (restrictions apply)
Apartment Features!
− Cambria® quartz solid surface countertops in kitchen
− Contemporary flat panel cabinetry with designer selected door pulls and ample pantry storage
− Glass tile mosaic backsplash and under-cabinet lighting
− Nine foot high ceilings
− Optimized layout to allow abundant natural light
− Resident controlled Security system in each residence
− Side-by-side refrigerator with ice-maker and water dispenser
− Slide-in gas ranges, microwave, and dishwasher.
− Stackable full-size size GE Appliance® washer and dryers in each residence
− Stainless steel double bowl kitchen sink with Delta® pull-out sprayer faucet
− Automatic lights in laundry and pantry closets in Select Units
− Bathroom Access in Select Units
− Bullnose drywall corners with arched hallways in Select Units
− Delta ® faucets in all bathrooms and showers in Select Units
− Designer floor tile at all bathrooms in Select Units
− Dual Walk In Closet in Select Units
− Eight foot high entry and interior doors at most locations in Select Units
− Entry Closet in Select Units
− Solatube® lighting at select penthouse floor units
− Spacious linen cabinets and walk-in closets in Select Units
$1,000 OFF AT MOVE IN
Hours:
Mon - MON: 9:00 AM - 6:00 PM
Tue - TUE: 10:00 AM - 7:00 PM
Wed - WED: 9:00 AM - 6:00 PM
Thu - THU: 10:00 AM - 7:00 PM
Fri - SAT: 9:00 AM - 6:00 PM
Sun - SUN: 10:00 AM - 4:00 PM
Call for details:
show contact info
Website:
www.rentalsapts.com?n=tribeca_urban&rp=fjuhob&t=wb
Terms:
6-Month, 10-Month, 11-Month, 12-Month, 13-Month
Pet Policy:
Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval. Max 2 pets. Pet deposit fee min/max: $500 - $800. Pet policy fee min/max: $50 - $100. Restrictions: The following dog breeds (full or mixed breeds) are not acceptable: Pit Bull, Staffordshire Terrier, Rottweiler, German Shepherd, Presa Canarios, Chow Chow, Doberman Pinscher, Akita, Wolf-Hybrid, Mastiff, Cane Corsos, Great Dane, Alaskan Malamute, Siberian Husky or any other breed management deems as restricted. Prohib
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
J9TNH0XX9EA1ZXA",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-we-have-the-perfect-bed/7845293252.html
Short term leases available with no upcharge! Minimum 3-month lease (Marina del Rey),"2,475",0,1,457,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/of4yij5r/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-short-term-leases/7845281317.html
