geo_id,sqft,usage,usage_med,usage_med_sqft,usetype,vintage_id,year,name
neighborhoods_297,NA,NA,NA,NA,other,2,2016,valinda
neighborhoods_297,NA,NA,NA,NA,other,3,2016,valinda
neighborhoods_297,NA,NA,NA,NA,other,4,2016,valinda
neighborhoods_297,2812,masked,masked,masked,residential_other,1,2016,valinda
neighborhoods_297,5974,masked,masked,masked,residential_other,2,2016,valinda
neighborhoods_297,NA,NA,NA,NA,residential_other,3,2016,valinda
neighborhoods_297,NA,NA,NA,NA,residential_other,4,2016,valinda
neighborhoods_297,NA,NA,NA,NA,residential_uncat,1,2016,valinda
neighborhoods_297,NA,masked,masked,masked,residential_uncat,2,2016,valinda
neighborhoods_297,NA,NA,NA,NA,residential_uncat,3,2016,valinda
neighborhoods_297,NA,NA,NA,NA,residential_uncat,4,2016,valinda
neighborhoods_297,395972,2319141.0000,8035.0000,5.6925,res_total,1,2016,valinda
neighborhoods_297,5891424,31531986.0000,6992.5000,5.0989,res_total,2,2016,valinda
neighborhoods_297,68240,masked,masked,masked,res_total,3,2016,valinda
neighborhoods_297,148196,masked,masked,masked,res_total,4,2016,valinda
neighborhoods_297,321490,1971689.0000,7768.0000,5.9309,single_family,1,2016,valinda
neighborhoods_297,5373612,29137402.0000,6910.0000,5.1353,single_family,2,2016,valinda
neighborhoods_297,66170,masked,masked,masked,single_family,3,2016,valinda
neighborhoods_297,99302,masked,masked,masked,single_family,4,2016,valinda
neighborhoods_297,NA,NA,NA,NA,uncat,1,2016,valinda
neighborhoods_297,NA,NA,NA,NA,uncat,2,2016,valinda
neighborhoods_297,NA,NA,NA,NA,uncat,3,2016,valinda
neighborhoods_297,NA,NA,NA,NA,uncat,4,2016,valinda
neighborhoods_298,2338,masked,masked,masked,agriculture,1,2016,valley glen
neighborhoods_298,NA,NA,NA,NA,agriculture,2,2016,valley glen
neighborhoods_298,NA,NA,NA,NA,agriculture,3,2016,valley glen
neighborhoods_298,NA,NA,NA,NA,agriculture,4,2016,valley glen
neighborhoods_298,94687,masked,masked,masked,commercial,1,2016,valley glen
neighborhoods_298,1927993,25511876.4000,73015.9000,13.8390,commercial,2,2016,valley glen
neighborhoods_298,863975,11834807.2000,90117.1000,12.8054,commercial,3,2016,valley glen
neighborhoods_298,271686,masked,masked,masked,commercial,4,2016,valley glen
neighborhoods_298,NA,NA,NA,NA,condo,1,2016,valley glen
neighborhoods_298,7095,1788244.9000,223024.3000,162.3319,condo,2,2016,valley glen
neighborhoods_298,40987,2010778.8000,57599.2000,44.1257,condo,3,2016,valley glen
neighborhoods_298,22345,1550249.6000,99579.4000,67.6411,condo,4,2016,valley glen
neighborhoods_298,191044,774464.4000,18355.5000,3.2518,industrial,1,2016,valley glen
neighborhoods_298,2102886,masked,masked,masked,industrial,2,2016,valley glen
neighborhoods_298,693591,2558585.0000,92413.3500,3.6051,industrial,3,2016,valley glen
neighborhoods_298,32180,masked,masked,masked,industrial,4,2016,valley glen
neighborhoods_298,37861,masked,masked,masked,institutional,1,2016,valley glen
neighborhoods_298,152109,masked,masked,masked,institutional,2,2016,valley glen
neighborhoods_298,12589,masked,masked,masked,institutional,3,2016,valley glen
neighborhoods_298,33794,masked,masked,masked,institutional,4,2016,valley glen
neighborhoods_298,636819,3242251.8000,13860.6000,4.7248,multi_family,1,2016,valley glen
neighborhoods_298,6885600,36019866.9000,26509.4000,4.9114,multi_family,2,2016,valley glen
neighborhoods_298,1644866,8953573.0000,59846.9500,5.2970,multi_family,3,2016,valley glen
neighborhoods_298,1039051,6103518.0000,58379.1000,5.0155,multi_family,4,2016,valley glen
neighborhoods_298,50600,masked,masked,masked,other,1,2016,valley glen
neighborhoods_298,22640,masked,masked,masked,other,2,2016,valley glen
neighborhoods_298,NA,NA,NA,NA,other,3,2016,valley glen
neighborhoods_298,1780,masked,masked,masked,other,4,2016,valley glen
neighborhoods_298,14824,masked,masked,masked,residential_other,1,2016,valley glen
neighborhoods_298,15039,masked,masked,masked,residential_other,2,2016,valley glen
neighborhoods_298,NA,NA,NA,NA,residential_other,3,2016,valley glen
neighborhoods_298,3383,masked,masked,masked,residential_other,4,2016,valley glen
neighborhoods_298,NA,masked,masked,masked,residential_uncat,1,2016,valley glen
neighborhoods_298,NA,masked,masked,masked,residential_uncat,2,2016,valley glen
neighborhoods_298,NA,masked,masked,masked,residential_uncat,3,2016,valley glen
neighborhoods_298,NA,masked,masked,masked,residential_uncat,4,2016,valley glen
neighborhoods_298,6035431,35401643.1000,8069.2500,5.3477,res_total,1,2016,valley glen
neighborhoods_298,13621555,73357075.6000,9207.2000,4.8725,res_total,2,2016,valley glen
neighborhoods_298,1812207,11605883.0000,44294.2000,5.3935,res_total,3,2016,valley glen
neighborhoods_298,1385050,9246936.9000,18668.5000,4.9410,res_total,4,2016,valley glen
neighborhoods_298,5383788,31881829.5000,7887.0000,5.3743,single_family,1,2016,valley glen
neighborhoods_298,6713821,35434784.4000,8143.3000,4.8516,single_family,2,2016,valley glen
neighborhoods_298,126354,masked,masked,masked,single_family,3,2016,valley glen
neighborhoods_298,320271,masked,masked,masked,single_family,4,2016,valley glen
neighborhoods_298,NA,NA,NA,NA,uncat,1,2016,valley glen
neighborhoods_298,NA,NA,NA,NA,uncat,2,2016,valley glen
neighborhoods_298,NA,NA,NA,NA,uncat,3,2016,valley glen
neighborhoods_298,NA,NA,NA,NA,uncat,4,2016,valley glen
neighborhoods_299,NA,NA,NA,NA,agriculture,1,2016,valley village
neighborhoods_299,NA,NA,NA,NA,agriculture,2,2016,valley village
neighborhoods_299,NA,NA,NA,NA,agriculture,3,2016,valley village
neighborhoods_299,NA,NA,NA,NA,agriculture,4,2016,valley village
neighborhoods_299,152301,2020190.6000,29199.5500,9.4386,commercial,1,2016,valley village
neighborhoods_299,747738,masked,masked,masked,commercial,2,2016,valley village
neighborhoods_299,232487,masked,masked,masked,commercial,3,2016,valley village
neighborhoods_299,180883,3324382.7000,145452.9500,28.2334,commercial,4,2016,valley village
neighborhoods_299,1380,masked,masked,masked,condo,1,2016,valley village
neighborhoods_299,21853,3163722.6000,161078.2000,133.6837,condo,2,2016,valley village
neighborhoods_299,54119,3575909.5000,67165.2000,54.3557,condo,3,2016,valley village
neighborhoods_299,42811,masked,masked,masked,condo,4,2016,valley village
neighborhoods_299,NA,NA,NA,NA,industrial,1,2016,valley village
neighborhoods_299,NA,NA,NA,NA,industrial,2,2016,valley village
neighborhoods_299,NA,NA,NA,NA,industrial,3,2016,valley village
neighborhoods_299,NA,NA,NA,NA,industrial,4,2016,valley village
neighborhoods_299,51276,masked,masked,masked,institutional,1,2016,valley village
neighborhoods_299,326033,masked,masked,masked,institutional,2,2016,valley village
neighborhoods_299,NA,NA,NA,NA,institutional,3,2016,valley village
neighborhoods_299,51176,masked,masked,masked,institutional,4,2016,valley village
neighborhoods_299,678500,3271304.6000,12557.0000,4.7219,multi_family,1,2016,valley village
neighborhoods_299,4494465,23245657.7000,32319.4000,4.5956,multi_family,2,2016,valley village
neighborhoods_299,1377955,8223660.0000,85204.0000,5.7405,multi_family,3,2016,valley village
neighborhoods_299,1165656,5724603.1000,68441.9000,4.8921,multi_family,4,2016,valley village
neighborhoods_299,12404,masked,masked,masked,other,1,2016,valley village
neighborhoods_299,4535,masked,masked,masked,other,2,2016,valley village
neighborhoods_299,NA,NA,NA,NA,other,3,2016,valley village
neighborhoods_299,NA,NA,NA,NA,other,4,2016,valley village
neighborhoods_299,3478,masked,masked,masked,residential_other,1,2016,valley village
neighborhoods_299,58305,masked,masked,masked,residential_other,2,2016,valley village
neighborhoods_299,NA,NA,NA,NA,residential_other,3,2016,valley village
neighborhoods_299,NA,NA,NA,NA,residential_other,4,2016,valley village
neighborhoods_299,NA,NA,NA,NA,residential_uncat,1,2016,valley village
neighborhoods_299,NA,masked,masked,masked,residential_uncat,2,2016,valley village
neighborhoods_299,NA,masked,masked,masked,residential_uncat,3,2016,valley village
neighborhoods_299,NA,NA,NA,NA,residential_uncat,4,2016,valley village
neighborhoods_299,4099715,22971304.2000,9735.5500,5.3190,res_total,1,2016,valley village
neighborhoods_299,6354384,36289780.4000,12095.3000,4.8560,res_total,2,2016,valley village
neighborhoods_299,1515465,12152399.1000,60997.8000,6.2114,res_total,3,2016,valley village
neighborhoods_299,1609957,9924252.2000,22278.3500,4.9627,res_total,4,2016,valley village
neighborhoods_299,3416357,19676479.5000,9478.2000,5.4266,single_family,1,2016,valley village
neighborhoods_299,1779761,9256423.4000,9962.3000,5.0691,single_family,2,2016,valley village
neighborhoods_299,83391,masked,masked,masked,single_family,3,2016,valley village
neighborhoods_299,401490,masked,masked,masked,single_family,4,2016,valley village
neighborhoods_299,NA,NA,NA,NA,uncat,1,2016,valley village
neighborhoods_299,NA,NA,NA,NA,uncat,2,2016,valley village
neighborhoods_299,NA,NA,NA,NA,uncat,3,2016,valley village
neighborhoods_299,NA,masked,masked,masked,uncat,4,2016,valley village
neighborhoods_300,NA,NA,NA,NA,agriculture,1,2016,val verde
neighborhoods_300,NA,NA,NA,NA,agriculture,2,2016,val verde
neighborhoods_300,NA,NA,NA,NA,agriculture,3,2016,val verde
neighborhoods_300,NA,NA,NA,NA,agriculture,4,2016,val verde
neighborhoods_300,1404,masked,masked,masked,commercial,1,2016,val verde
neighborhoods_300,1144,masked,masked,masked,commercial,2,2016,val verde
neighborhoods_300,NA,NA,NA,NA,commercial,3,2016,val verde
neighborhoods_300,1442,masked,masked,masked,commercial,4,2016,val verde
neighborhoods_300,NA,NA,NA,NA,condo,1,2016,val verde
neighborhoods_300,NA,NA,NA,NA,condo,2,2016,val verde
neighborhoods_300,NA,NA,NA,NA,condo,3,2016,val verde
neighborhoods_300,NA,NA,NA,NA,condo,4,2016,val verde
neighborhoods_300,NA,NA,NA,NA,industrial,1,2016,val verde
neighborhoods_300,NA,NA,NA,NA,industrial,2,2016,val verde
neighborhoods_300,NA,NA,NA,NA,industrial,3,2016,val verde
neighborhoods_300,NA,NA,NA,NA,industrial,4,2016,val verde
neighborhoods_300,5961,masked,masked,masked,institutional,1,2016,val verde
neighborhoods_300,1040,masked,masked,masked,institutional,2,2016,val verde
neighborhoods_300,NA,NA,NA,NA,institutional,3,2016,val verde
neighborhoods_300,NA,NA,NA,NA,institutional,4,2016,val verde
neighborhoods_300,5969,masked,masked,masked,multi_family,1,2016,val verde
neighborhoods_300,1270,masked,masked,masked,multi_family,2,2016,val verde
neighborhoods_300,2243,masked,masked,masked,multi_family,3,2016,val verde
neighborhoods_300,NA,NA,NA,NA,multi_family,4,2016,val verde
neighborhoods_300,1417,masked,masked,masked,other,1,2016,val verde
neighborhoods_300,NA,NA,NA,NA,other,2,2016,val verde
neighborhoods_300,1150,masked,masked,masked,other,3,2016,val verde
neighborhoods_300,NA,NA,NA,NA,other,4,2016,val verde
neighborhoods_300,NA,NA,NA,NA,residential_other,1,2016,val verde
neighborhoods_300,NA,NA,NA,NA,residential_other,2,2016,val verde
neighborhoods_300,44821,masked,masked,masked,residential_other,3,2016,val verde
neighborhoods_300,10934,masked,masked,masked,residential_other,4,2016,val verde
neighborhoods_300,NA,NA,NA,NA,residential_uncat,1,2016,val verde
neighborhoods_300,NA,NA,NA,NA,residential_uncat,2,2016,val verde
neighborhoods_300,NA,NA,NA,NA,residential_uncat,3,2016,val verde
neighborhoods_300,NA,masked,masked,masked,residential_uncat,4,2016,val verde
neighborhoods_300,81924,569032.0000,5855.0000,6.4301,res_total,1,2016,val verde
neighborhoods_300,63604,masked,masked,masked,res_total,2,2016,val verde
neighborhoods_300,350062,1721286.0000,6193.0000,4.6659,res_total,3,2016,val verde
neighborhoods_300,359547,masked,masked,masked,res_total,4,2016,val verde
neighborhoods_300,75955,masked,masked,masked,single_family,1,2016,val verde
neighborhoods_300,62334,masked,masked,masked,single_family,2,2016,val verde
neighborhoods_300,302998,1478362.0000,6291.0000,4.6522,single_family,3,2016,val verde
neighborhoods_300,348613,1611912.0000,7258.5000,4.2598,single_family,4,2016,val verde
neighborhoods_300,NA,NA,NA,NA,uncat,1,2016,val verde
neighborhoods_300,NA,NA,NA,NA,uncat,2,2016,val verde
neighborhoods_300,NA,NA,NA,NA,uncat,3,2016,val verde
neighborhoods_300,NA,NA,NA,NA,uncat,4,2016,val verde
neighborhoods_301,NA,NA,NA,NA,agriculture,1,2016,van nuys
neighborhoods_301,NA,NA,NA,NA,agriculture,2,2016,van nuys
neighborhoods_301,NA,NA,NA,NA,agriculture,3,2016,van nuys
neighborhoods_301,NA,NA,NA,NA,agriculture,4,2016,van nuys
neighborhoods_301,1283895,14179442.6000,31740.7500,7.4468,commercial,1,2016,van nuys
neighborhoods_301,4756310,51916044.6000,54474.1000,8.3093,commercial,2,2016,van nuys
neighborhoods_301,1941999,26830907.3000,84310.1000,9.1188,commercial,3,2016,van nuys
neighborhoods_301,3141640,45371181.1000,162858.7000,13.0325,commercial,4,2016,van nuys
neighborhoods_301,NA,NA,NA,NA,condo,1,2016,van nuys
neighborhoods_301,11920,3982164.6000,265176.8000,211.4648,condo,2,2016,van nuys
neighborhoods_301,59594,7650785.8000,105222.3500,91.3617,condo,3,2016,van nuys
neighborhoods_301,56026,2970992.2000,51434.4000,39.1782,condo,4,2016,van nuys
neighborhoods_301,457848,masked,masked,masked,industrial,1,2016,van nuys
neighborhoods_301,9178734,72109913.0000,43752.6000,4.2828,industrial,2,2016,van nuys
neighborhoods_301,1748993,13518467.4000,42223.2000,5.1642,industrial,3,2016,van nuys
neighborhoods_301,1584550,masked,masked,masked,industrial,4,2016,van nuys
neighborhoods_301,205274,masked,masked,masked,institutional,1,2016,van nuys
neighborhoods_301,1529477,masked,masked,masked,institutional,2,2016,van nuys
neighborhoods_301,144007,masked,masked,masked,institutional,3,2016,van nuys
neighborhoods_301,NA,NA,NA,NA,institutional,4,2016,van nuys
neighborhoods_301,1114469,5650538.8000,11677.4000,4.9740,multi_family,1,2016,van nuys
neighborhoods_301,10803331,63092062.1000,28070.0500,5.1265,multi_family,2,2016,van nuys
neighborhoods_301,5182574,30100629.5000,70461.9500,5.4691,multi_family,3,2016,van nuys
neighborhoods_301,1412986,6686684.7000,48654.8000,5.1663,multi_family,4,2016,van nuys
neighborhoods_301,47484,masked,masked,masked,other,1,2016,van nuys
neighborhoods_301,148996,masked,masked,masked,other,2,2016,van nuys
neighborhoods_301,3267,masked,masked,masked,other,3,2016,van nuys
neighborhoods_301,50658,masked,masked,masked,other,4,2016,van nuys
neighborhoods_301,165074,1115705.0000,111645.2000,15.1210,residential_other,1,2016,van nuys
neighborhoods_301,315868,2997445.3000,537823.7000,10.0165,residential_other,2,2016,van nuys
neighborhoods_301,60927,masked,masked,masked,residential_other,3,2016,van nuys
neighborhoods_301,66660,masked,masked,masked,residential_other,4,2016,van nuys
neighborhoods_301,NA,NA,NA,NA,residential_uncat,1,2016,van nuys
neighborhoods_301,NA,NA,NA,NA,residential_uncat,2,2016,van nuys
neighborhoods_301,NA,masked,masked,masked,residential_uncat,3,2016,van nuys
neighborhoods_301,NA,masked,masked,masked,residential_uncat,4,2016,van nuys
neighborhoods_301,6770060,39714162.6000,7629.1500,5.3476,res_total,1,2016,van nuys
neighborhoods_301,17538339,104709665.5000,8626.6500,4.9811,res_total,2,2016,van nuys
neighborhoods_301,5539067,39212454.9000,43104.8500,5.4326,res_total,3,2016,van nuys
neighborhoods_301,1997519,12555689.5000,12218.2000,4.7063,res_total,4,2016,van nuys
neighborhoods_301,5490517,32947918.8000,7280.5000,5.4011,single_family,1,2016,van nuys
neighborhoods_301,6407220,34637993.5000,7535.9000,4.9049,single_family,2,2016,van nuys
neighborhoods_301,235972,1001675.1000,6853.2000,3.7077,single_family,3,2016,van nuys
neighborhoods_301,461847,2011270.0000,8333.1500,3.8730,single_family,4,2016,van nuys
neighborhoods_301,NA,NA,NA,NA,uncat,1,2016,van nuys
neighborhoods_301,NA,NA,NA,NA,uncat,2,2016,van nuys
neighborhoods_301,NA,NA,NA,NA,uncat,3,2016,van nuys
neighborhoods_301,NA,NA,NA,NA,uncat,4,2016,van nuys
neighborhoods_302,NA,NA,NA,NA,agriculture,1,2016,venice
neighborhoods_302,NA,NA,NA,NA,agriculture,2,2016,venice
neighborhoods_302,NA,NA,NA,NA,agriculture,3,2016,venice
neighborhoods_302,NA,NA,NA,NA,agriculture,4,2016,venice
neighborhoods_302,808958,11948562.4000,29930.0000,8.5833,commercial,1,2016,venice
neighborhoods_302,1003262,masked,masked,masked,commercial,2,2016,venice
neighborhoods_302,647361,masked,masked,masked,commercial,3,2016,venice
neighborhoods_302,775275,masked,masked,masked,commercial,4,2016,venice
neighborhoods_302,3945,masked,masked,masked,condo,1,2016,venice
neighborhoods_302,112350,4752427.7000,41897.9500,28.9711,condo,2,2016,venice
neighborhoods_302,147929,5240459.8000,22232.7000,9.8583,condo,3,2016,venice
neighborhoods_302,122027,masked,masked,masked,condo,4,2016,venice
neighborhoods_302,91259,masked,masked,masked,industrial,1,2016,venice
neighborhoods_302,272910,masked,masked,masked,industrial,2,2016,venice
neighborhoods_302,58278,masked,masked,masked,industrial,3,2016,venice
neighborhoods_302,79279,masked,masked,masked,industrial,4,2016,venice
neighborhoods_302,79716,masked,masked,masked,institutional,1,2016,venice
neighborhoods_302,101149,339688.3000,21513.4500,3.3852,institutional,2,2016,venice
neighborhoods_302,NA,NA,NA,NA,institutional,3,2016,venice
neighborhoods_302,NA,NA,NA,NA,institutional,4,2016,venice
neighborhoods_302,3356976,12802274.8000,6836.6000,3.5729,multi_family,1,2016,venice
neighborhoods_302,4161253,16533869.2000,9543.2000,3.5242,multi_family,2,2016,venice
neighborhoods_302,769878,2937975.1000,10338.4000,3.2905,multi_family,3,2016,venice
neighborhoods_302,1365243,7384184.9000,13529.0000,3.4221,multi_family,4,2016,venice
neighborhoods_302,13668,masked,masked,masked,other,1,2016,venice
neighborhoods_302,70715,masked,masked,masked,other,2,2016,venice
neighborhoods_302,3895,masked,masked,masked,other,3,2016,venice
neighborhoods_302,6767,masked,masked,masked,other,4,2016,venice
neighborhoods_302,305624,masked,masked,masked,residential_other,1,2016,venice
neighborhoods_302,2915,masked,masked,masked,residential_other,2,2016,venice
neighborhoods_302,NA,NA,NA,NA,residential_other,3,2016,venice
neighborhoods_302,NA,NA,NA,NA,residential_other,4,2016,venice
neighborhoods_302,NA,NA,NA,NA,residential_uncat,1,2016,venice
neighborhoods_302,NA,masked,masked,masked,residential_uncat,2,2016,venice
neighborhoods_302,NA,NA,NA,NA,residential_uncat,3,2016,venice
neighborhoods_302,NA,NA,NA,NA,residential_uncat,4,2016,venice
neighborhoods_302,7603702,30881413.0000,5633.7000,3.8570,res_total,1,2016,venice
neighborhoods_302,6021653,28301936.7000,6935.9500,3.6311,res_total,2,2016,venice
neighborhoods_302,1979501,11768344.7000,9887.9000,3.4615,res_total,3,2016,venice
neighborhoods_302,3327087,29408388.2000,11534.6000,3.5111,res_total,4,2016,venice
neighborhoods_302,3937157,17780729.0000,5073.9000,4.0565,single_family,1,2016,venice
neighborhoods_302,1745135,6978869.1000,5170.9000,3.6495,single_family,2,2016,venice
neighborhoods_302,1061694,3589909.8000,8771.0000,3.0824,single_family,3,2016,venice
neighborhoods_302,1839817,6918396.2000,10396.9000,3.2800,single_family,4,2016,venice
neighborhoods_302,NA,NA,NA,NA,uncat,1,2016,venice
neighborhoods_302,NA,NA,NA,NA,uncat,2,2016,venice
neighborhoods_302,NA,NA,NA,NA,uncat,3,2016,venice
neighborhoods_302,NA,NA,NA,NA,uncat,4,2016,venice
neighborhoods_303,NA,NA,NA,NA,agriculture,1,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,agriculture,2,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,agriculture,3,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,agriculture,4,2016,vermont knolls
neighborhoods_303,398226,2492495.1000,10700.6000,3.5951,commercial,1,2016,vermont knolls
neighborhoods_303,185353,1860991.0000,23324.3000,10.1298,commercial,2,2016,vermont knolls
neighborhoods_303,51375,masked,masked,masked,commercial,3,2016,vermont knolls
neighborhoods_303,46765,masked,masked,masked,commercial,4,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,condo,1,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,condo,2,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,condo,3,2016,vermont knolls
neighborhoods_303,1275,masked,masked,masked,condo,4,2016,vermont knolls
neighborhoods_303,10604,masked,masked,masked,industrial,1,2016,vermont knolls
neighborhoods_303,1750,masked,masked,masked,industrial,2,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,industrial,3,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,industrial,4,2016,vermont knolls
neighborhoods_303,234642,masked,masked,masked,institutional,1,2016,vermont knolls
neighborhoods_303,108203,masked,masked,masked,institutional,2,2016,vermont knolls
neighborhoods_303,21054,masked,masked,masked,institutional,3,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,institutional,4,2016,vermont knolls
neighborhoods_303,1934010,7971081.4000,8671.5000,3.9509,multi_family,1,2016,vermont knolls
neighborhoods_303,985549,4036455.9000,19737.5000,4.0575,multi_family,2,2016,vermont knolls
neighborhoods_303,59656,masked,masked,masked,multi_family,3,2016,vermont knolls
neighborhoods_303,389593,masked,masked,masked,multi_family,4,2016,vermont knolls
neighborhoods_303,4273,masked,masked,masked,other,1,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,other,2,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,other,3,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,other,4,2016,vermont knolls
neighborhoods_303,294859,masked,masked,masked,residential_other,1,2016,vermont knolls
neighborhoods_303,36964,masked,masked,masked,residential_other,2,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,residential_other,3,2016,vermont knolls
neighborhoods_303,136097,920126.2000,460063.1000,6.8404,residential_other,4,2016,vermont knolls
neighborhoods_303,NA,masked,masked,masked,residential_uncat,1,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,residential_uncat,2,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,residential_uncat,3,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,residential_uncat,4,2016,vermont knolls
neighborhoods_303,4151009,15938385.2000,5846.3500,3.8931,res_total,1,2016,vermont knolls
neighborhoods_303,1047926,4560077.6000,17840.9500,4.1146,res_total,2,2016,vermont knolls
neighborhoods_303,80525,masked,masked,masked,res_total,3,2016,vermont knolls
neighborhoods_303,542828,masked,masked,masked,res_total,4,2016,vermont knolls
neighborhoods_303,1922140,7875533.6000,4828.8000,3.8257,single_family,1,2016,vermont knolls
neighborhoods_303,25413,masked,masked,masked,single_family,2,2016,vermont knolls
neighborhoods_303,20869,masked,masked,masked,single_family,3,2016,vermont knolls
neighborhoods_303,15863,masked,masked,masked,single_family,4,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,uncat,1,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,uncat,2,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,uncat,3,2016,vermont knolls
neighborhoods_303,NA,NA,NA,NA,uncat,4,2016,vermont knolls
neighborhoods_304,NA,NA,NA,NA,agriculture,1,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,agriculture,2,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,agriculture,3,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,agriculture,4,2016,vermont-slauson
neighborhoods_304,521862,3530662.5000,13651.4000,4.2954,commercial,1,2016,vermont-slauson
neighborhoods_304,129493,2027590.1000,19369.1000,6.6864,commercial,2,2016,vermont-slauson
neighborhoods_304,214083,masked,masked,masked,commercial,3,2016,vermont-slauson
neighborhoods_304,207680,masked,masked,masked,commercial,4,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,condo,1,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,condo,2,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,condo,3,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,condo,4,2016,vermont-slauson
neighborhoods_304,101280,masked,masked,masked,industrial,1,2016,vermont-slauson
neighborhoods_304,24386,masked,masked,masked,industrial,2,2016,vermont-slauson
neighborhoods_304,17650,masked,masked,masked,industrial,3,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,industrial,4,2016,vermont-slauson
neighborhoods_304,192526,masked,masked,masked,institutional,1,2016,vermont-slauson
neighborhoods_304,38326,masked,masked,masked,institutional,2,2016,vermont-slauson
neighborhoods_304,9070,masked,masked,masked,institutional,3,2016,vermont-slauson
neighborhoods_304,19894,masked,masked,masked,institutional,4,2016,vermont-slauson
neighborhoods_304,2799231,10984055.5000,6966.3000,3.6945,multi_family,1,2016,vermont-slauson
neighborhoods_304,375416,1415703.6000,10360.5000,3.5363,multi_family,2,2016,vermont-slauson
neighborhoods_304,39460,masked,masked,masked,multi_family,3,2016,vermont-slauson
neighborhoods_304,438158,masked,masked,masked,multi_family,4,2016,vermont-slauson
neighborhoods_304,1164,masked,masked,masked,other,1,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,other,2,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,other,3,2016,vermont-slauson
neighborhoods_304,2809,masked,masked,masked,other,4,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,residential_other,1,2016,vermont-slauson
neighborhoods_304,82836,masked,masked,masked,residential_other,2,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,residential_other,3,2016,vermont-slauson
neighborhoods_304,2874,masked,masked,masked,residential_other,4,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,residential_uncat,1,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,residential_uncat,2,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,residential_uncat,3,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,residential_uncat,4,2016,vermont-slauson
neighborhoods_304,5344796,22175324.7000,5261.9000,3.8784,res_total,1,2016,vermont-slauson
neighborhoods_304,493316,2086377.2000,9534.5000,3.7249,res_total,2,2016,vermont-slauson
neighborhoods_304,103843,masked,masked,masked,res_total,3,2016,vermont-slauson
neighborhoods_304,487956,masked,masked,masked,res_total,4,2016,vermont-slauson
neighborhoods_304,2545565,11191269.2000,4486.1000,4.0431,single_family,1,2016,vermont-slauson
neighborhoods_304,35064,masked,masked,masked,single_family,2,2016,vermont-slauson
neighborhoods_304,64383,masked,masked,masked,single_family,3,2016,vermont-slauson
neighborhoods_304,46924,masked,masked,masked,single_family,4,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,uncat,1,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,uncat,2,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,uncat,3,2016,vermont-slauson
neighborhoods_304,NA,NA,NA,NA,uncat,4,2016,vermont-slauson
neighborhoods_305,NA,NA,NA,NA,agriculture,1,2016,vermont square
neighborhoods_305,NA,NA,NA,NA,agriculture,2,2016,vermont square
neighborhoods_305,NA,NA,NA,NA,agriculture,3,2016,vermont square
neighborhoods_305,NA,NA,NA,NA,agriculture,4,2016,vermont square
neighborhoods_305,1322987,7423062.7000,14616.5500,3.8770,commercial,1,2016,vermont square
neighborhoods_305,475308,masked,masked,masked,commercial,2,2016,vermont square
neighborhoods_305,137399,1998574.0000,64987.9000,13.6145,commercial,3,2016,vermont square
neighborhoods_305,204717,masked,masked,masked,commercial,4,2016,vermont square
neighborhoods_305,NA,NA,NA,NA,condo,1,2016,vermont square
neighborhoods_305,NA,NA,NA,NA,condo,2,2016,vermont square
